dataset,strategy,task_id,expected_task_count,artifact_source,artifact_found,model,passed,error_type,canonical_parse_error,artifact_parse_error,canonical_char_count,artifact_char_count,canonical_line_count,artifact_line_count,canonical_nonempty_line_count,artifact_nonempty_line_count,canonical_parse_ok,artifact_parse_ok,canonical_ast_node_count,artifact_ast_node_count,canonical_function_count,artifact_function_count,canonical_branch_count,artifact_branch_count,canonical_loop_count,artifact_loop_count,canonical_call_count,artifact_call_count,canonical_comprehension_count,artifact_comprehension_count,canonical_return_count,artifact_return_count,canonical_max_control_nesting_depth,artifact_max_control_nesting_depth,canonical_cyclomatic_proxy,artifact_cyclomatic_proxy,lexical_cosine_similarity,token_cosine_similarity,line_count_delta,nonempty_line_count_delta,ast_node_count_delta,branch_count_delta,loop_count_delta,call_count_delta,max_control_nesting_depth_delta,cyclomatic_proxy_delta,line_count_ratio,ast_node_count_ratio,cyclomatic_proxy_ratio
mbpp,agentic,MBPP/604,200,runs_csv_final_executable_code,1,,,,,,62,90,2,4,2,4,1,1,17,25,1,1,0,0,0,0,3,3,0,0,1,1,0,0,1,1,0.5270462766947299,0.8910563851303022,2,2,8,0,0,0,0,0,2.0,1.4705882352941178,1.0
mbpp,agentic,MBPP/606,200,,0,,,,,empty,95,0,5,0,4,0,1,0,23,,1,,0,,0,,0,,0,,1,,0,,1,,,,-5,-4,,,,,,,0.0,,
mbpp,agentic,MBPP/608,200,,0,,,,,empty,286,0,8,0,8,0,1,0,144,,1,,0,,4,,4,,2,,1,,2,,5,,,,-8,-8,,,,,,,0.0,,
mbpp,agentic,MBPP/610,200,,0,,,,,empty,70,0,2,0,2,0,1,0,25,,1,,0,,0,,0,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic,MBPP/611,200,,0,,,,,empty,89,0,3,0,3,0,1,0,26,,1,,0,,1,,1,,1,,1,,1,,2,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic,MBPP/614,200,,0,,,,,empty,81,0,3,0,3,0,1,0,20,,1,,0,,0,,2,,0,,1,,0,,1,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic,MBPP/615,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,93,164,3,6,3,6,1,1,33,40,1,1,0,0,1,1,3,3,1,0,1,1,1,1,2,2,0.7288689868556625,0.7988595860203707,3,3,7,0,0,0,0,0,2.0,1.2121212121212122,1.0
mbpp,agentic,MBPP/62,200,,0,,,,,empty,40,0,2,0,2,0,1,0,10,,1,,0,,0,,1,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic,MBPP/624,200,,0,,,,,empty,47,0,2,0,2,0,1,0,10,,1,,0,,0,,1,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic,MBPP/630,200,,0,,,,,empty,233,0,8,0,7,0,1,0,75,,2,,1,,2,,4,,1,,1,,2,,4,,,,-8,-7,,,,,,,0.0,,
mbpp,agentic,MBPP/631,200,,0,,,,,empty,105,0,2,0,2,0,1,0,31,,1,,2,,1,,1,,1,,1,,2,,4,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic,MBPP/632,200,,0,,,,,empty,127,0,4,0,4,0,1,0,44,,1,,0,,2,,2,,2,,1,,1,,3,,,,-4,-4,,,,,,,0.0,,
mbpp,agentic,MBPP/635,200,runs_csv_final_executable_code,1,,,,,,162,628,7,21,6,20,1,1,46,238,1,2,0,3,2,2,4,7,1,0,1,1,1,1,3,8,0.13166219644829502,0.4945185453354167,14,14,192,3,0,3,0,5,3.0,5.173913043478261,2.6666666666666665
mbpp,agentic,MBPP/638,200,,0,,,,,empty,166,0,5,0,4,0,1,0,58,,1,,0,,0,,4,,0,,1,,0,,1,,,,-5,-4,,,,,,,0.0,,
mbpp,agentic,MBPP/641,200,,0,,,,,empty,56,0,2,0,2,0,1,0,23,,1,,0,,0,,1,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic,MBPP/68,200,runs_csv_final_executable_code,1,,,,,,136,307,2,11,2,11,1,1,77,86,1,1,0,3,2,1,6,3,2,0,1,2,1,2,4,6,0.5858449331643021,0.7691738072204155,9,9,9,3,-1,-3,1,2,5.5,1.1168831168831168,1.5
mbpp,agentic,MBPP/7,200,,0,,,,,empty,81,0,4,0,3,0,1,0,15,,1,,0,,0,,1,,0,,1,,0,,1,,,,-4,-3,,,,,,,0.0,,
mbpp,agentic,MBPP/72,200,,0,,,,,empty,74,0,4,0,4,0,1,0,17,,1,,1,,0,,0,,0,,2,,1,,2,,,,-4,-4,,,,,,,0.0,,
mbpp,agentic,MBPP/720,200,,0,,,,,empty,155,0,5,0,5,0,1,0,32,,1,,0,,0,,3,,0,,1,,0,,1,,,,-5,-5,,,,,,,0.0,,
mbpp,agentic,MBPP/721,200,,0,,,,,empty,438,0,12,0,12,0,1,0,238,,1,,0,,6,,8,,2,,1,,2,,7,,,,-12,-12,,,,,,,0.0,,
mbpp,agentic,MBPP/722,200,runs_csv_final_executable_code,1,,,,,,126,144,3,2,3,2,1,1,49,46,1,1,0,0,1,1,1,1,1,1,1,1,1,1,3,3,0.485071250072666,0.6070054701110998,-1,-1,-3,0,0,0,0,0,0.6666666666666666,0.9387755102040817,1.0
mbpp,agentic,MBPP/724,200,runs_csv_final_executable_code,1,,,,,,88,144,2,4,2,4,1,1,28,40,1,1,0,0,1,1,4,4,1,1,1,1,1,1,2,2,0.720603758577672,0.8607319264398076,2,2,12,0,0,0,0,0,2.0,1.4285714285714286,1.0
mbpp,agentic,MBPP/726,200,runs_csv_final_executable_code,1,,,,,,112,160,3,4,3,4,1,1,38,52,1,1,0,1,1,1,2,4,1,1,1,2,1,1,2,3,0.7807200583588265,0.8578424520490393,1,1,14,1,0,2,0,1,1.3333333333333333,1.368421052631579,1.5
mbpp,agentic,MBPP/730,200,runs_csv_final_executable_code,1,,,,,,113,213,4,8,3,8,1,1,22,67,1,1,0,2,1,1,1,3,1,0,1,2,1,2,2,4,0.4910286161402363,0.6220245980272517,4,5,45,2,0,2,1,2,2.0,3.0454545454545454,2.0
mbpp,agentic,MBPP/733,200,,0,,,,,empty,330,0,13,0,13,0,1,0,102,,1,,2,,1,,1,,0,,1,,3,,4,,,,-13,-13,,,,,,,0.0,,
mbpp,agentic,MBPP/735,200,,0,,,,,empty,220,0,12,0,11,0,1,0,79,,2,,1,,0,,1,,0,,3,,1,,2,,,,-12,-11,,,,,,,0.0,,
mbpp,agentic,MBPP/738,200,,0,,,,,empty,114,0,5,0,5,0,1,0,32,,1,,1,,0,,2,,0,,2,,1,,2,,,,-5,-5,,,,,,,0.0,,
mbpp,agentic,MBPP/74,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,632,1078,21,31,21,28,1,1,195,104,1,1,4,5,3,1,15,3,0,0,4,4,3,3,8,7,0.4755155935825723,0.6204094264096212,10,7,-91,1,-2,-12,0,-1,1.4761904761904763,0.5333333333333333,0.875
mbpp,agentic,MBPP/740,200,runs_csv_final_executable_code,1,,,,,,121,187,3,6,3,6,1,1,39,57,1,1,0,1,1,1,3,3,1,0,1,1,1,2,2,3,0.6153953888304962,0.7353651222227283,3,3,18,1,0,0,1,1,2.0,1.4615384615384615,1.5
mbpp,agentic,MBPP/744,200,runs_csv_final_executable_code,1,,,,,,94,53,3,2,3,2,1,1,26,10,2,1,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0.5962847939999439,0.6963106238227914,-1,-1,-16,0,0,-2,0,0,0.6666666666666666,0.38461538461538464,1.0
mbpp,agentic,MBPP/745,200,,0,,,,,empty,160,0,2,0,2,0,1,0,60,,2,,0,,1,,6,,1,,1,,1,,3,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic,MBPP/747,200,,0,,,,,empty,590,0,15,0,15,0,1,0,308,,1,,2,,6,,11,,3,,1,,5,,12,,,,-15,-15,,,,,,,0.0,,
mbpp,agentic,MBPP/749,200,,0,,,,,empty,111,0,4,0,4,0,1,0,27,,1,,0,,1,,2,,1,,1,,1,,2,,,,-4,-4,,,,,,,0.0,,
mbpp,agentic,MBPP/750,200,,0,,,,,empty,82,0,3,0,3,0,1,0,14,,1,,0,,0,,0,,0,,1,,0,,1,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic,MBPP/751,200,,0,,,,,empty,384,0,9,0,8,0,1,0,133,,2,,1,,0,,5,,0,,3,,1,,6,,,,-9,-8,,,,,,,0.0,,
mbpp,agentic,MBPP/753,200,runs_csv_final_executable_code,1,,,,,,91,263,3,12,3,10,1,1,30,18,2,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.35136418446315326,0.8081220356417685,9,7,-12,0,0,0,0,0,4.0,0.6,1.0
mbpp,agentic,MBPP/754,200,,0,,,,,empty,158,0,6,0,6,0,1,0,50,,1,,1,,1,,2,,0,,1,,2,,3,,,,-6,-6,,,,,,,0.0,,
mbpp,agentic,MBPP/757,200,,0,,,,,empty,211,0,3,0,3,0,1,0,67,,1,,0,,2,,9,,1,,1,,1,,3,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic,MBPP/759,200,,0,,,,,empty,142,0,5,0,5,0,1,0,31,,1,,0,,0,,3,,0,,1,,0,,1,,,,-5,-5,,,,,,,0.0,,
mbpp,agentic,MBPP/760,200,,0,,,,,empty,64,0,3,0,3,0,1,0,21,,1,,0,,0,,2,,0,,1,,0,,1,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic,MBPP/762,200,,0,,,,,empty,123,0,2,0,2,0,1,0,27,,1,,0,,0,,0,,0,,1,,0,,4,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic,MBPP/763,200,,0,,,,,empty,189,0,7,0,7,0,1,0,76,,1,,1,,1,,2,,0,,1,,2,,3,,,,-7,-7,,,,,,,0.0,,
mbpp,agentic,MBPP/77,200,,0,,,,,empty,38,0,2,0,2,0,1,0,13,,1,,0,,0,,0,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic,MBPP/771,200,,0,,,,,empty,499,0,16,0,15,0,1,0,135,,1,,5,,1,,4,,0,,4,,3,,16,,,,-16,-15,,,,,,,0.0,,
mbpp,agentic,MBPP/772,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,147,160,5,4,5,4,1,1,45,40,1,1,0,0,1,1,3,3,1,1,1,1,1,1,2,2,0.3662335103823572,0.7378744899280623,-1,-1,-5,0,0,0,0,0,0.8,0.8888888888888888,1.0
mbpp,agentic,MBPP/776,200,runs_csv_final_executable_code,1,,,,,,435,487,11,14,11,14,1,1,138,114,1,1,3,4,1,1,2,4,0,0,1,1,2,3,9,8,0.645148212596312,0.6492258490754289,3,3,-24,1,0,2,1,-1,1.2727272727272727,0.8260869565217391,0.8888888888888888
mbpp,agentic,MBPP/777,200,,0,,,,,empty,167,0,7,0,7,0,1,0,69,,1,,1,,1,,3,,0,,1,,2,,3,,,,-7,-7,,,,,,,0.0,,
mbpp,agentic,MBPP/778,200,,0,,,,,empty,128,0,4,0,3,0,1,0,25,,1,,0,,1,,2,,1,,1,,1,,2,,,,-4,-3,,,,,,,0.0,,
mbpp,agentic,MBPP/780,200,,0,,,,,empty,168,0,5,0,4,0,1,0,48,,1,,0,,1,,1,,1,,1,,1,,2,,,,-5,-4,,,,,,,0.0,,
mbpp,agentic,MBPP/781,200,,0,,,,,empty,258,0,11,0,10,0,1,0,76,,1,,2,,1,,3,,0,,1,,3,,4,,,,-11,-10,,,,,,,0.0,,
mbpp,agentic,MBPP/782,200,,0,,,,,empty,144,0,6,0,6,0,1,0,58,,1,,0,,1,,2,,0,,1,,1,,2,,,,-6,-6,,,,,,,0.0,,
mbpp,agentic,MBPP/784,200,,0,,,,,empty,183,0,4,0,4,0,1,0,61,,1,,0,,2,,2,,2,,1,,1,,3,,,,-4,-4,,,,,,,0.0,,
mbpp,agentic,MBPP/785,200,,0,,,,,empty,156,0,3,0,3,0,1,0,43,,1,,0,,1,,6,,1,,1,,1,,2,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic,MBPP/787,200,,0,,,,,empty,99,0,5,0,4,0,1,0,20,,1,,0,,0,,1,,0,,1,,0,,1,,,,-5,-4,,,,,,,0.0,,
mbpp,agentic,MBPP/788,200,,0,,,,,empty,76,0,2,0,2,0,1,0,17,,1,,0,,0,,1,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic,MBPP/79,200,,0,,,,,empty,150,0,7,0,7,0,1,0,34,,1,,1,,1,,2,,0,,2,,2,,3,,,,-7,-7,,,,,,,0.0,,
mbpp,agentic,MBPP/792,200,,0,,,,,empty,54,0,2,0,2,0,1,0,10,,1,,0,,0,,1,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic,MBPP/793,200,,0,,,,,empty,313,0,15,0,15,0,1,0,104,,1,,2,,1,,1,,0,,1,,3,,4,,,,-15,-15,,,,,,,0.0,,
mbpp,agentic,MBPP/794,200,,0,,,,,empty,99,0,5,0,4,0,1,0,20,,1,,0,,0,,1,,0,,1,,0,,1,,,,-5,-4,,,,,,,0.0,,
mbpp,agentic,MBPP/796,200,runs_csv_final_executable_code,1,,,,,,98,51,5,2,5,2,1,1,28,13,1,1,0,0,1,0,1,2,0,0,1,1,1,0,2,1,0.769800358919501,0.7162534472543429,-3,-3,-15,0,-1,1,-1,-1,0.4,0.4642857142857143,0.5
mbpp,agentic,MBPP/799,200,,0,,,,,empty,78,0,3,0,3,0,1,0,28,,1,,0,,0,,0,,0,,1,,0,,1,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic,MBPP/803,200,,0,,,,,empty,154,0,7,0,7,0,1,0,53,,1,,1,,1,,0,,0,,2,,2,,4,,,,-7,-7,,,,,,,0.0,,
mbpp,agentic,MBPP/808,200,,0,,,,,empty,143,0,7,0,7,0,1,0,29,,1,,1,,1,,0,,0,,1,,2,,3,,,,-7,-7,,,,,,,0.0,,
mbpp,agentic,MBPP/82,200,,0,,,,,empty,93,0,5,0,4,0,1,0,34,,1,,0,,0,,0,,0,,1,,0,,1,,,,-5,-4,,,,,,,0.0,,
mbpp,agentic,MBPP/84,200,runs_csv_final_executable_code,1,,,,,,141,641,5,25,5,22,1,1,48,117,1,1,1,2,0,1,4,2,0,0,2,2,1,1,3,5,0.6206900391673799,0.5631780949225496,20,17,69,1,1,-2,0,2,5.0,2.4375,1.6666666666666667
mbpp,agentic,MBPP/86,200,,0,,,,,empty,64,0,2,0,2,0,1,0,20,,1,,0,,0,,0,,0,,1,,0,,1,,,,-2,-2,,,,,,,0.0,,
mbpp,agentic,MBPP/87,200,runs_csv_final_executable_code,1,,,,,,160,642,5,21,4,18,1,1,29,39,1,1,0,0,0,0,2,3,0,0,1,1,0,0,1,1,0.3721395463334806,0.6456001662750029,16,14,10,0,0,1,0,0,4.2,1.3448275862068966,1.0
mbpp,agentic,MBPP/89,200,runs_csv_final_executable_code,1,,,,,,36,440,2,18,2,18,1,1,10,199,1,1,0,2,0,2,0,8,0,0,1,3,0,1,1,7,0.4858328102887583,0.4364357804719847,16,16,189,2,2,8,1,6,9.0,19.9,7.0
mbpp,agentic,MBPP/91,200,runs_csv_final_executable_code,1,,,,,,113,422,4,15,4,13,1,1,25,23,1,1,1,1,1,1,1,0,1,0,2,2,2,2,3,3,0.7604963560322412,0.792593923901217,11,9,-2,0,0,-1,0,0,3.75,0.92,1.0
mbpp,agentic,MBPP/92,200,runs_csv_final_executable_code,1,,,,,,178,741,8,27,8,24,1,1,57,94,1,1,2,5,1,1,4,4,0,0,3,5,2,3,4,7,0.5370464166496643,0.7212659845813958,19,16,37,3,0,0,1,3,3.375,1.6491228070175439,1.75
mbpp,agentic,MBPP/93,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,161,263,9,13,9,13,1,1,45,66,1,1,3,2,0,2,1,2,0,0,4,3,3,3,4,5,0.6090999179339135,0.7580677892421227,4,4,21,-1,2,1,0,1,1.4444444444444444,1.4666666666666666,1.25
mbpp,agentic,MBPP/95,200,,0,,,,,empty,89,0,3,0,3,0,1,0,24,,1,,0,,1,,2,,1,,1,,1,,2,,,,-3,-3,,,,,,,0.0,,
mbpp,agentic,MBPP/96,200,,0,,,,,empty,110,0,4,0,4,0,1,0,44,,1,,0,,2,,3,,1,,1,,2,,3,,,,-4,-4,,,,,,,0.0,,
mbpp,agentic,MBPP/97,200,runs_csv_final_executable_code,1,,,,,,305,284,11,9,11,9,1,1,69,45,1,1,1,1,3,2,1,0,1,0,1,1,2,3,5,4,0.44537266138789555,0.6187524547722986,-2,-2,-24,0,-1,-1,1,-1,0.8181818181818182,0.6521739130434783,0.8
