dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,architect,developer,qa,verifier,architect_total_tokens,developer_total_tokens,qa_total_tokens,verifier_total_tokens,architect_latency_s,developer_latency_s,qa_latency_s,verifier_latency_s,architect_error,developer_repair,developer_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
mbpp,agentic,MBPP/256,run-2b232b20,1771702261.714821,mbpp_no_security_no_verifier,always,0,,0,,3115,23.252605,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1721,941,453,,14.218759,4.337314,4.537328,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/799,run-2b232b20,1771702289.410515,mbpp_no_security_no_verifier,always,0,,0,,3062,27.653449,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1716,531,815,,16.780768,4.785954,5.981437,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/444,run-2b232b20,1771702314.827984,mbpp_no_security_no_verifier,always,0,,0,,3220,25.372422,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1709,585,926,,15.633612,3.104863,6.510914,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/638,run-2b232b20,1771702345.975313,mbpp_no_security_no_verifier,always,0,,0,,3397,31.105934,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1720,511,1166,,16.345747,4.097147,10.512998,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/757,run-2b232b20,1771702368.196094,mbpp_no_security_no_verifier,always,0,,0,,2687,22.183496,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1737,494,456,,15.825442,2.923494,3.312197,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/299,run-2b232b20,1771702393.585398,mbpp_no_security_no_verifier,always,0,,0,,2607,25.347999,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1703,404,500,,18.000956,2.735361,4.485885,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/240,run-2b232b20,1771702418.544158,mbpp_no_security_no_verifier,always,0,,0,,2910,24.920198,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1719,608,583,,16.675709,1.789054,6.359701,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/170,run-2b232b20,1771702444.611979,mbpp_no_security_no_verifier,always,0,,0,,2940,26.035231,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1715,532,693,,18.450503,4.204939,3.328718,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/96,run-2b232b20,1771702466.310079,mbpp_no_security_no_verifier,always,0,,0,,2473,21.680852,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1701,421,351,,16.219323,2.124254,3.265005,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/784,run-2b232b20,1771702492.213429,mbpp_no_security_no_verifier,always,0,,0,,3287,25.88846,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1640,980,667,,14.498952,3.562026,7.670651,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/762,run-2b232b20,1771702515.08794,mbpp_no_security_no_verifier,always,0,,0,,2830,22.834154,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1678,859,293,,15.492295,3.246689,3.961702,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/308,run-2b232b20,1771702540.46505,mbpp_no_security_no_verifier,always,0,,0,,2843,25.334761,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1719,471,653,,15.93239,2.780818,6.476756,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/72,run-2b232b20,1771702566.371679,mbpp_no_security_no_verifier,always,0,,0,,2773,25.870378,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1712,682,379,,15.175014,2.821747,7.732301,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/614,run-2b232b20,1771702589.258738,mbpp_no_security_no_verifier,always,0,,0,,2576,22.846248,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1713,390,473,,15.976798,2.837083,3.899066,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/750,run-2b232b20,1771702613.940175,mbpp_no_security_no_verifier,always,0,,0,,2464,24.633416,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1710,348,406,,17.594447,1.996098,4.957321,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/442,run-2b232b20,1771702639.487825,mbpp_no_security_no_verifier,always,0,,0,,2916,25.491379,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1478,686,752,,12.228876,1.734085,11.390811,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/261,run-2b232b20,1771702664.505082,mbpp_no_security_no_verifier,always,0,,0,,2686,24.978918,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1721,520,445,,16.611794,2.41803,5.835608,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/58,run-2b232b20,1771702689.975359,mbpp_no_security_no_verifier,always,0,,0,,2516,25.435482,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1707,426,383,,17.180707,2.286908,5.916849,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/749,run-2b232b20,1771702710.828897,mbpp_no_security_no_verifier,always,0,,0,,3121,20.820751,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1709,789,623,,14.218637,2.260832,4.1951,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/392,run-2b232b20,1771702751.283581,mbpp_no_security_no_verifier,always,0,,0,,4059,40.416959,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1743,516,1800,,15.459766,4.13933,20.691903,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/82,run-2b232b20,1771702770.342609,mbpp_no_security_no_verifier,always,0,,0,,2617,19.018131,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1377,813,427,,11.648681,3.318278,3.895642,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/608,run-2b232b20,1771702796.021446,mbpp_no_security_no_verifier,always,0,,0,,3421,25.630113,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1698,942,781,,16.609592,4.521458,4.450961,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/578,run-2b232b20,1771702816.086196,mbpp_no_security_no_verifier,always,0,,0,,2772,20.052275,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1581,801,390,,14.551923,1.715106,3.711025,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/454,run-2b232b20,1771702840.139628,mbpp_no_security_no_verifier,always,0,,0,,2858,24.019167,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1702,700,456,,17.631968,2.421703,3.823077,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/223,run-2b232b20,1771702874.222184,mbpp_no_security_no_verifier,always,0,,0,,4008,34.034287,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1718,1200,1090,,16.533992,6.04292,11.32902,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/412,run-2b232b20,1771702898.404404,mbpp_no_security_no_verifier,always,0,,0,,2482,24.140077,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1701,535,246,,17.324678,1.668656,5.003227,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/754,run-2b232b20,1771702924.231529,mbpp_no_security_no_verifier,always,0,,0,,3815,25.787795,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1744,970,1101,,16.451341,2.323543,6.866636,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/782,run-2b232b20,1771702948.438262,mbpp_no_security_no_verifier,always,0,,0,,2817,24.167622,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1730,486,601,,16.242985,3.260443,4.540425,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/759,run-2b232b20,1771702974.778167,mbpp_no_security_no_verifier,always,0,,0,,3089,26.286124,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1710,679,700,,15.949203,6.390667,3.862753,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/610,run-2b232b20,1771703008.523759,mbpp_no_security_no_verifier,always,0,,0,,3954,33.717175,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1721,744,1489,,16.51592,3.277892,13.84583,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/95,run-2b232b20,1771703033.891063,mbpp_no_security_no_verifier,always,0,,0,,2726,25.33529,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1698,705,323,,16.150436,2.709699,6.368328,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/720,run-2b232b20,1771703053.741243,mbpp_no_security_no_verifier,always,0,,0,,2665,19.803842,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1546,751,368,,14.366544,1.613595,3.719892,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/265,run-2b232b20,1771703076.673498,mbpp_no_security_no_verifier,always,0,,0,,2722,22.893109,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1719,525,478,,15.462927,1.887569,5.424404,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/593,run-2b232b20,1771703098.627687,mbpp_no_security_no_verifier,always,0,,0,,2790,21.9177,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1703,675,412,,15.935662,2.497187,3.340814,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/141,run-2b232b20,1771703136.457808,mbpp_no_security_no_verifier,always,0,,0,,4020,37.792118,SyntaxError,"invalid decimal literal (<unknown>, line 3)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1700,1122,1198,,15.7993,5.844104,16.010688,,0,0,1,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/306,run-2b232b20,1771703180.110772,mbpp_no_security_no_verifier,always,0,,0,,4634,43.609646,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1735,776,2123,,15.873677,7.151587,20.479715,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/262,run-2b232b20,1771703203.731852,mbpp_no_security_no_verifier,always,0,,0,,2481,23.58967,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1737,389,355,,16.84462,2.245473,4.397909,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/86,run-2b232b20,1771703230.912723,mbpp_no_security_no_verifier,always,0,,0,,3231,27.143811,SyntaxError,"invalid decimal literal (<unknown>, line 3)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1701,803,727,,15.654049,4.464237,6.899251,,0,0,1,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/788,run-2b232b20,1771703254.55094,mbpp_no_security_no_verifier,always,0,,0,,2740,23.596465,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1709,750,281,,17.139311,2.281917,4.102346,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/781,run-2b232b20,1771703286.434276,mbpp_no_security_no_verifier,always,0,,0,,2748,31.855144,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1732,422,594,,18.715419,2.754057,10.312759,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/14,run-2b232b20,1771703311.960158,mbpp_no_security_no_verifier,always,0,,0,,2704,25.490113,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1706,655,343,,17.529027,1.654195,6.153335,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/777,run-2b232b20,1771703343.76395,mbpp_no_security_no_verifier,always,0,,0,,3667,31.762569,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1627,857,1183,,13.589447,3.034895,15.032883,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/239,run-2b232b20,1771703400.248825,mbpp_no_security_no_verifier,always,0,,0,,4408,56.443573,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1747,680,1981,,14.977882,6.031167,35.248376,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/409,run-2b232b20,1771703425.254495,mbpp_no_security_no_verifier,always,0,,0,,2599,24.965922,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1711,422,466,,14.588245,2.669525,7.657386,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/456,run-2b232b20,1771703444.498213,mbpp_no_security_no_verifier,always,0,,0,,2475,19.210061,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1441,703,331,,12.62097,2.130379,4.390807,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/244,run-2b232b20,1771703468.965859,mbpp_no_security_no_verifier,always,0,,0,,2815,24.429348,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1706,697,412,,15.583195,2.933131,5.827816,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/787,run-2b232b20,1771703495.819754,mbpp_no_security_no_verifier,always,0,,0,,2567,26.81091,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1709,340,518,,15.922827,2.580818,8.131245,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/276,run-2b232b20,1771703521.989002,mbpp_no_security_no_verifier,always,0,,0,,2475,26.127619,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1405,658,412,,17.634239,1.810647,6.559371,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/785,run-2b232b20,1771703543.912946,mbpp_no_security_no_verifier,always,0,,0,,2452,21.880613,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1467,677,308,,14.735661,1.741035,5.248545,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/162,run-2b232b20,1771703568.939062,mbpp_no_security_no_verifier,always,0,,0,,2542,24.977451,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1738,429,375,,15.233787,2.947901,6.674067,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/109,run-2b232b20,1771703596.362088,mbpp_no_security_no_verifier,always,0,,0,,3029,27.381122,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1717,454,858,,16.948714,3.394467,6.896113,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/227,run-2b232b20,1771703616.47779,mbpp_no_security_no_verifier,always,0,,0,,2600,20.076449,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1453,734,413,,14.399738,2.21511,3.312485,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/259,run-2b232b20,1771703640.419604,mbpp_no_security_no_verifier,always,0,,0,,3428,23.894279,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1710,942,776,,16.226394,2.837659,4.678916,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/16,run-2b232b20,1771703666.528571,mbpp_no_security_no_verifier,always,0,,0,,2768,26.061433,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1714,489,565,,16.20156,2.976012,6.73814,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/127,run-2b232b20,1771703686.11114,mbpp_no_security_no_verifier,always,0,,0,,2279,19.538876,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1430,648,201,,13.557551,1.764006,4.100027,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/116,run-2b232b20,1771703709.253965,mbpp_no_security_no_verifier,always,0,,0,,2736,23.104518,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1673,771,292,,16.701892,2.23074,4.061072,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/410,run-2b232b20,1771703733.511205,mbpp_no_security_no_verifier,always,0,,0,,2508,24.216989,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1705,385,418,,17.312151,2.747948,4.037528,,0,0,0,0,0,2,2,1,1,False,TypeError,TypeError: '<' not supported between instances of 'int' and 'str'
mbpp,agentic,MBPP/278,run-2b232b20,1771703755.430527,mbpp_no_security_no_verifier,always,0,,0,,2942,21.867979,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1715,793,434,,15.643485,2.88337,3.253946,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/458,run-2b232b20,1771703776.42877,mbpp_no_security_no_verifier,always,0,,0,,2154,20.961072,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1412,555,187,,15.840973,1.491692,3.521555,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/569,run-2b232b20,1771703798.295825,mbpp_no_security_no_verifier,always,0,,0,,2971,21.831478,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1709,685,577,,14.563614,1.919709,5.292833,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/233,run-2b232b20,1771703818.274609,mbpp_no_security_no_verifier,always,0,,0,,2648,19.962284,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1438,797,413,,13.273436,2.804351,3.820965,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/7,run-2b232b20,1771703840.925281,mbpp_no_security_no_verifier,always,0,,0,,2777,22.616215,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1709,593,475,,15.726755,3.210944,3.6039,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/224,run-2b232b20,1771703865.61164,mbpp_no_security_no_verifier,always,0,,0,,2748,24.658456,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1716,711,321,,16.244179,1.56033,6.68753,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/475,run-2b232b20,1771703887.90543,mbpp_no_security_no_verifier,always,0,,0,,2414,22.249324,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1699,318,397,,15.923285,2.209641,3.971056,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/803,run-2b232b20,1771703910.95152,mbpp_no_security_no_verifier,always,0,,0,,2856,22.996636,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1678,741,437,,14.769445,2.708627,5.40406,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/624,run-2b232b20,1771703933.654629,mbpp_no_security_no_verifier,always,0,,0,,2245,22.665601,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1700,315,230,,15.922434,2.646018,3.93239,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/140,run-2b232b20,1771703957.634895,mbpp_no_security_no_verifier,always,0,,0,,2725,23.952588,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1627,681,417,,15.009827,1.584903,7.265573,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/808,run-2b232b20,1771703979.278729,mbpp_no_security_no_verifier,always,0,,0,,2731,21.611169,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1658,730,343,,15.608564,1.952149,4.001322,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/129,run-2b232b20,1771704005.857332,mbpp_no_security_no_verifier,always,0,,0,,3425,26.55038,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1707,985,733,,15.723313,5.426596,5.305067,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/391,run-2b232b20,1771704030.880966,mbpp_no_security_no_verifier,always,0,,0,,2771,24.989563,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1712,430,629,,16.749823,3.442399,4.645628,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/559,run-2b232b20,1771704051.834728,mbpp_no_security_no_verifier,always,0,,0,,3163,20.911616,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1648,941,574,,13.744099,2.94208,4.081649,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/579,run-2b232b20,1771704098.175086,mbpp_no_security_no_verifier,always,0,,0,,4067,46.300594,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1715,603,1749,,17.287727,1.899882,27.017937,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/2,run-2b232b20,1771704120.201563,mbpp_no_security_no_verifier,always,0,,0,,2801,21.992109,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1712,752,337,,15.466073,1.808746,4.670614,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/465,run-2b232b20,1771704145.981233,mbpp_no_security_no_verifier,always,0,,0,,2828,25.745463,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1703,633,492,,16.351662,4.540248,4.765913,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/115,run-2b232b20,1771704165.777292,mbpp_no_security_no_verifier,always,0,,0,,2523,19.767592,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1473,699,351,,14.371137,1.504719,3.807943,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/555,run-2b232b20,1771704190.921004,mbpp_no_security_no_verifier,always,0,,0,,3148,25.111605,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1716,920,512,,15.460233,3.837499,5.678897,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/168,run-2b232b20,1771704209.002128,mbpp_no_security_no_verifier,always,0,,0,,2533,18.038519,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1551,731,251,,13.647385,1.644493,2.617935,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/632,run-2b232b20,1771704231.062182,mbpp_no_security_no_verifier,always,0,,0,,3055,22.017394,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1708,794,553,,14.803295,3.820704,3.287157,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/165,run-2b232b20,1771704255.084777,mbpp_no_security_no_verifier,always,0,,0,,2542,23.985759,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1721,353,468,,16.00736,2.255184,5.574525,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/792,run-2b232b20,1771704278.423323,mbpp_no_security_no_verifier,always,0,,0,,2895,23.296644,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1709,829,357,,16.379355,2.511199,4.276891,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/139,run-2b232b20,1771704300.035907,mbpp_no_security_no_verifier,always,0,,0,,2537,21.562147,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1408,692,437,,13.531248,2.505152,5.385503,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/630,run-2b232b20,1771704328.628115,mbpp_no_security_no_verifier,always,0,,0,,3053,28.560167,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1708,454,891,,16.936057,4.194535,7.311641,,0,0,0,0,0,2,2,1,1,False,NameError,NameError: name 'get_coordinates' is not defined
mbpp,agentic,MBPP/398,run-2b232b20,1771704350.239357,mbpp_no_security_no_verifier,always,0,,0,,2775,21.567655,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1709,646,420,,15.149532,2.372528,3.931795,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/100,run-2b232b20,1771704373.615822,mbpp_no_security_no_verifier,always,0,,0,,2575,23.335878,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1711,438,426,,15.662517,3.038432,4.489202,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/584,run-2b232b20,1771704409.800836,mbpp_no_security_no_verifier,always,0,,0,,2800,36.142902,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1710,487,603,,15.98862,4.134809,15.891847,,0,0,0,0,0,2,2,1,1,False,AssertionError,AssertionError:
mbpp,agentic,MBPP/453,run-2b232b20,1771704437.011632,mbpp_no_security_no_verifier,always,0,,0,,3200,27.178761,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1704,902,594,,15.986638,3.890498,7.191742,,0,0,0,0,0,2,2,1,1,True,,
mbpp,agentic,MBPP/794,run-2b232b20,1771704461.893484,mbpp_no_security_no_verifier,always,0,,0,,2593,24.841627,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1714,394,485,,15.943536,2.930067,5.800732,,0,0,0,0,0,2,2,1,1,True,,
