dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,architect,developer,qa,verifier,architect_total_tokens,developer_total_tokens,qa_total_tokens,verifier_total_tokens,architect_latency_s,developer_latency_s,qa_latency_s,verifier_latency_s,architect_error,developer_repair,developer_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
mbpp,monolithic,MBPP/86,run-9da7f070,1771800230.669442,humaneval_monolithic,monolithic,0,,0,Monolithic,860,7.12722,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/788,run-9da7f070,1771800238.231235,humaneval_monolithic,monolithic,0,,0,Monolithic,759,7.517785,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/781,run-9da7f070,1771800251.916219,humaneval_monolithic,monolithic,0,,0,Monolithic,1452,13.651417,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/14,run-9da7f070,1771800261.267611,humaneval_monolithic,monolithic,0,,0,Monolithic,903,9.308548,SyntaxError,"invalid syntax (<unknown>, line 4)",,,,,,,,,,,,,,,,,,1,1,1,1,False,SyntaxError,"invalid syntax (<unknown>, line 4)"
mbpp,monolithic,MBPP/777,run-9da7f070,1771800263.250239,humaneval_monolithic,monolithic,0,,0,Monolithic,481,1.935664,,,,,,,,,,,,,,,,,,,,1,1,1,1,False,AssertionError,AssertionError:
mbpp,monolithic,MBPP/239,run-9da7f070,1771800279.355847,humaneval_monolithic,monolithic,0,,0,Monolithic,1457,16.058185,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/409,run-9da7f070,1771800289.837969,humaneval_monolithic,monolithic,0,,0,Monolithic,1153,10.437516,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/456,run-9da7f070,1771800296.687892,humaneval_monolithic,monolithic,0,,0,Monolithic,805,6.806241,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/244,run-9da7f070,1771800307.759823,humaneval_monolithic,monolithic,0,,0,Monolithic,1237,11.026141,SyntaxError,"invalid character '✓' (U+2713) (<unknown>, line 18)",,,,,,,,,,,,,,,,,,1,1,1,1,False,SyntaxError,"invalid character '✓' (U+2713) (<unknown>, line 18)"
mbpp,monolithic,MBPP/787,run-9da7f070,1771800318.236847,humaneval_monolithic,monolithic,0,,0,Monolithic,945,10.419437,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/276,run-9da7f070,1771800325.883653,humaneval_monolithic,monolithic,0,,0,Monolithic,853,7.601427,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/785,run-9da7f070,1771800336.566709,humaneval_monolithic,monolithic,0,,0,Monolithic,1088,10.633803,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/162,run-9da7f070,1771800346.395516,humaneval_monolithic,monolithic,0,,0,Monolithic,1205,9.787268,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/109,run-9da7f070,1771800365.770541,humaneval_monolithic,monolithic,0,,0,Monolithic,1663,19.361609,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/227,run-9da7f070,1771800376.770015,humaneval_monolithic,monolithic,0,,0,Monolithic,1355,10.986673,SyntaxError,"invalid character '✓' (U+2713) (<unknown>, line 18)",,,,,,,,,,,,,,,,,,1,1,1,1,False,SyntaxError,"invalid character '✓' (U+2713) (<unknown>, line 18)"
mbpp,monolithic,MBPP/259,run-9da7f070,1771800384.79453,humaneval_monolithic,monolithic,0,,0,Monolithic,990,8.01028,,,,,,,,,,,,,,,,,,,,1,1,1,1,False,AssertionError,AssertionError:
mbpp,monolithic,MBPP/16,run-9da7f070,1771800397.563298,humaneval_monolithic,monolithic,0,,0,Monolithic,1270,12.750015,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/127,run-9da7f070,1771800403.212616,humaneval_monolithic,monolithic,0,,0,Monolithic,789,5.636151,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/116,run-9da7f070,1771800411.812825,humaneval_monolithic,monolithic,0,,0,Monolithic,960,8.585744,SyntaxError,"invalid syntax (<unknown>, line 6)",,,,,,,,,,,,,,,,,,1,1,1,1,False,SyntaxError,"invalid syntax (<unknown>, line 6)"
mbpp,monolithic,MBPP/410,run-9da7f070,1771800422.198028,humaneval_monolithic,monolithic,0,,0,Monolithic,891,10.372238,,,,,,,,,,,,,,,,,,,,1,1,1,1,False,TypeError,TypeError: '<' not supported between instances of 'int' and 'str'
mbpp,monolithic,MBPP/278,run-9da7f070,1771800430.752404,humaneval_monolithic,monolithic,0,,0,Monolithic,928,8.509461,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/458,run-9da7f070,1771800436.52756,humaneval_monolithic,monolithic,0,,0,Monolithic,726,5.756367,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/569,run-9da7f070,1771800443.392982,humaneval_monolithic,monolithic,0,,0,Monolithic,829,6.854002,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/233,run-9da7f070,1771800444.851764,humaneval_monolithic,monolithic,0,,0,Monolithic,471,1.43908,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/7,run-9da7f070,1771800455.148037,humaneval_monolithic,monolithic,0,,0,Monolithic,945,10.283517,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/224,run-9da7f070,1771800464.984779,humaneval_monolithic,monolithic,0,,0,Monolithic,1231,9.823398,SyntaxError,"invalid character '✓' (U+2713) (<unknown>, line 14)",,,,,,,,,,,,,,,,,,1,1,1,1,False,SyntaxError,"invalid character '✓' (U+2713) (<unknown>, line 14)"
mbpp,monolithic,MBPP/475,run-9da7f070,1771800474.086031,humaneval_monolithic,monolithic,0,,0,Monolithic,979,9.078629,,,,,,,,,,,,,,,,,,,,1,1,1,1,False,AssertionError,AssertionError:
mbpp,monolithic,MBPP/803,run-9da7f070,1771800482.451178,humaneval_monolithic,monolithic,0,,0,Monolithic,1040,8.351961,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/624,run-9da7f070,1771800488.544038,humaneval_monolithic,monolithic,0,,0,Monolithic,742,6.069893,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/140,run-9da7f070,1771800495.399452,humaneval_monolithic,monolithic,0,,0,Monolithic,787,6.843131,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/808,run-9da7f070,1771800514.541739,humaneval_monolithic,monolithic,0,,0,Monolithic,1537,19.099453,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/129,run-9da7f070,1771800525.176182,humaneval_monolithic,monolithic,0,,0,Monolithic,1354,10.617346,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/391,run-9da7f070,1771800536.272156,humaneval_monolithic,monolithic,0,,0,Monolithic,1115,11.054152,,,,,,,,,,,,,,,,,,,,1,1,1,1,False,AssertionError,AssertionError:
mbpp,monolithic,MBPP/559,run-9da7f070,1771800544.644341,humaneval_monolithic,monolithic,0,,0,Monolithic,943,8.33578,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/579,run-9da7f070,1771800553.957051,humaneval_monolithic,monolithic,0,,0,Monolithic,1061,9.297575,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/2,run-9da7f070,1771800565.263899,humaneval_monolithic,monolithic,0,,0,Monolithic,1162,11.264857,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/465,run-9da7f070,1771800580.723277,humaneval_monolithic,monolithic,0,,0,Monolithic,1247,15.431642,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/115,run-9da7f070,1771800588.868825,humaneval_monolithic,monolithic,0,,0,Monolithic,900,8.132815,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/555,run-9da7f070,1771800597.880484,humaneval_monolithic,monolithic,0,,0,Monolithic,1206,8.96967,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/168,run-9da7f070,1771800599.369904,humaneval_monolithic,monolithic,0,,0,Monolithic,475,1.469949,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/632,run-9da7f070,1771800609.124167,humaneval_monolithic,monolithic,0,,0,Monolithic,1106,9.739114,SyntaxError,"invalid syntax (<unknown>, line 6)",,,,,,,,,,,,,,,,,,1,1,1,1,False,SyntaxError,"invalid syntax (<unknown>, line 6)"
mbpp,monolithic,MBPP/165,run-9da7f070,1771800619.926885,humaneval_monolithic,monolithic,0,,0,Monolithic,1092,10.785726,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/792,run-9da7f070,1771800628.805168,humaneval_monolithic,monolithic,0,,0,Monolithic,924,8.860731,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/139,run-9da7f070,1771800635.877523,humaneval_monolithic,monolithic,0,,0,Monolithic,790,7.032035,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/630,run-9da7f070,1771800648.723319,humaneval_monolithic,monolithic,0,,0,Monolithic,1318,12.832958,,,,,,,,,,,,,,,,,,,,1,1,1,1,False,NameError,NameError: name 'get_coordinates' is not defined
mbpp,monolithic,MBPP/398,run-9da7f070,1771800657.71845,humaneval_monolithic,monolithic,0,,0,Monolithic,1035,8.972218,SyntaxError,"invalid syntax (<unknown>, line 9)",,,,,,,,,,,,,,,,,,1,1,1,1,False,SyntaxError,"invalid syntax (<unknown>, line 9)"
mbpp,monolithic,MBPP/100,run-9da7f070,1771800670.077501,humaneval_monolithic,monolithic,0,,0,Monolithic,1291,12.346601,SyntaxError,"invalid character '→' (U+2192) (<unknown>, line 15)",,,,,,,,,,,,,,,,,,1,1,1,1,False,SyntaxError,"invalid character '→' (U+2192) (<unknown>, line 15)"
mbpp,monolithic,MBPP/584,run-9da7f070,1771800682.691782,humaneval_monolithic,monolithic,0,,0,Monolithic,1083,12.591457,,,,,,,,,,,,,,,,,,,,1,1,1,1,False,AssertionError,AssertionError:
mbpp,monolithic,MBPP/453,run-9da7f070,1771800684.906525,humaneval_monolithic,monolithic,0,,0,Monolithic,539,2.171686,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/794,run-9da7f070,1771800693.803829,humaneval_monolithic,monolithic,0,,0,Monolithic,986,8.879506,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/574,run-9da7f070,1771800703.704077,humaneval_monolithic,monolithic,0,,0,Monolithic,1093,9.887595,SyntaxError,"invalid syntax (<unknown>, line 6)",,,,,,,,,,,,,,,,,,1,1,1,1,False,SyntaxError,"invalid syntax (<unknown>, line 6)"
mbpp,monolithic,MBPP/778,run-9da7f070,1771800714.196379,humaneval_monolithic,monolithic,0,,0,Monolithic,1181,10.474046,SyntaxError,"invalid syntax (<unknown>, line 18)",,,,,,,,,,,,,,,,,,1,1,1,1,False,SyntaxError,"invalid syntax (<unknown>, line 18)"
mbpp,monolithic,MBPP/560,run-9da7f070,1771800723.607525,humaneval_monolithic,monolithic,0,,0,Monolithic,1153,9.367452,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/248,run-9da7f070,1771800732.335498,humaneval_monolithic,monolithic,0,,0,Monolithic,1033,8.714601,SyntaxError,"invalid syntax (<unknown>, line 9)",,,,,,,,,,,,,,,,,,1,1,1,1,False,SyntaxError,"invalid syntax (<unknown>, line 9)"
mbpp,monolithic,MBPP/113,run-9da7f070,1771800743.671544,humaneval_monolithic,monolithic,0,,0,Monolithic,1241,11.319026,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/462,run-9da7f070,1771800752.158353,humaneval_monolithic,monolithic,0,,0,Monolithic,934,8.468489,,,,,,,,,,,,,,,,,,,,1,1,1,1,False,AssertionError,AssertionError:
mbpp,monolithic,MBPP/733,run-9da7f070,1771800763.898169,humaneval_monolithic,monolithic,0,,0,Monolithic,1220,11.719543,SyntaxError,"invalid character '✓' (U+2713) (<unknown>, line 28)",,,,,,,,,,,,,,,,,,1,1,1,1,False,SyntaxError,"invalid character '✓' (U+2713) (<unknown>, line 28)"
mbpp,monolithic,MBPP/793,run-9da7f070,1771800773.720793,humaneval_monolithic,monolithic,0,,0,Monolithic,1054,9.781739,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/293,run-9da7f070,1771800782.970532,humaneval_monolithic,monolithic,0,,0,Monolithic,961,9.224037,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/747,run-9da7f070,1771800799.421778,humaneval_monolithic,monolithic,0,,0,Monolithic,1614,16.422639,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/432,run-9da7f070,1771800807.973343,humaneval_monolithic,monolithic,0,,0,Monolithic,942,8.527477,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/79,run-9da7f070,1771800813.901477,humaneval_monolithic,monolithic,0,,0,Monolithic,792,5.883247,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/77,run-9da7f070,1771800819.883802,humaneval_monolithic,monolithic,0,,0,Monolithic,790,5.969355,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/418,run-9da7f070,1771800829.493143,humaneval_monolithic,monolithic,0,,0,Monolithic,963,9.569812,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/235,run-9da7f070,1771800831.839241,humaneval_monolithic,monolithic,0,,0,Monolithic,524,2.302993,,,,,,,,,,,,,,,,,,,,1,1,1,1,False,AssertionError,AssertionError:
mbpp,monolithic,MBPP/237,run-9da7f070,1771800840.559109,humaneval_monolithic,monolithic,0,,0,Monolithic,960,8.701771,,,,,,,,,,,,,,,,,,,,1,1,1,1,False,AssertionError,AssertionError:
mbpp,monolithic,MBPP/257,run-9da7f070,1771800848.690755,humaneval_monolithic,monolithic,0,,0,Monolithic,1012,8.119093,SyntaxError,"invalid syntax (<unknown>, line 4)",,,,,,,,,,,,,,,,,,1,1,1,1,False,SyntaxError,"invalid syntax (<unknown>, line 4)"
mbpp,monolithic,MBPP/399,run-9da7f070,1771800857.685219,humaneval_monolithic,monolithic,0,,0,Monolithic,920,8.981821,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/407,run-9da7f070,1771800861.224748,humaneval_monolithic,monolithic,0,,0,Monolithic,608,3.519748,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/745,run-9da7f070,1771800875.322027,humaneval_monolithic,monolithic,0,,0,Monolithic,1258,14.078422,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/59,run-9da7f070,1771800881.523659,humaneval_monolithic,monolithic,0,,0,Monolithic,827,6.152121,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/142,run-9da7f070,1771800883.818239,humaneval_monolithic,monolithic,0,,0,Monolithic,537,2.276296,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/771,run-9da7f070,1771800894.712948,humaneval_monolithic,monolithic,0,,0,Monolithic,1088,10.880286,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/611,run-9da7f070,1771800905.000514,humaneval_monolithic,monolithic,0,,0,Monolithic,1047,10.257407,SyntaxError,"invalid character '✓' (U+2713) (<unknown>, line 10)",,,,,,,,,,,,,,,,,,1,1,1,1,False,SyntaxError,"invalid character '✓' (U+2713) (<unknown>, line 10)"
mbpp,monolithic,MBPP/255,run-9da7f070,1771800921.308133,humaneval_monolithic,monolithic,0,,0,Monolithic,1465,16.295409,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/420,run-9da7f070,1771800929.315452,humaneval_monolithic,monolithic,0,,0,Monolithic,921,7.988503,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
mbpp,monolithic,MBPP/590,run-9da7f070,1771800939.153811,humaneval_monolithic,monolithic,0,,0,Monolithic,1051,9.820699,,,,,,,,,,,,,,,,,,,,1,1,1,1,False,AssertionError,AssertionError:
mbpp,monolithic,MBPP/414,run-9da7f070,1771800948.538147,humaneval_monolithic,monolithic,0,,0,Monolithic,975,9.371262,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
