dataset,strategy,task_id,expected_task_count,artifact_source,artifact_found,model,passed,error_type,canonical_parse_error,artifact_parse_error,canonical_char_count,artifact_char_count,canonical_line_count,artifact_line_count,canonical_nonempty_line_count,artifact_nonempty_line_count,canonical_parse_ok,artifact_parse_ok,canonical_ast_node_count,artifact_ast_node_count,canonical_function_count,artifact_function_count,canonical_branch_count,artifact_branch_count,canonical_loop_count,artifact_loop_count,canonical_call_count,artifact_call_count,canonical_comprehension_count,artifact_comprehension_count,canonical_return_count,artifact_return_count,canonical_max_control_nesting_depth,artifact_max_control_nesting_depth,canonical_cyclomatic_proxy,artifact_cyclomatic_proxy,lexical_cosine_similarity,token_cosine_similarity,line_count_delta,nonempty_line_count_delta,ast_node_count_delta,branch_count_delta,loop_count_delta,call_count_delta,max_control_nesting_depth_delta,cyclomatic_proxy_delta,line_count_ratio,ast_node_count_ratio,cyclomatic_proxy_ratio
humaneval,monolithic,HumanEval/7,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,378,148,10,4,9,3,1,1,38,36,1,1,0,0,1,1,0,0,1,1,1,1,1,1,2,2,0.8300573566392897,0.878998722212616,-6,-6,-2,0,0,0,0,0,0.4,0.9473684210526315,1.0
humaneval,monolithic,HumanEval/70,164,,0,,,,,empty,551,0,17,0,16,0,1,0,63,,1,,1,,1,,4,,0,,1,,2,,3,,,,-17,-16,,,,,,,0.0,,
humaneval,monolithic,HumanEval/71,164,,0,,,,,empty,600,0,17,0,17,0,1,0,105,,1,,1,,0,,1,,0,,2,,1,,4,,,,-17,-17,,,,,,,0.0,,
humaneval,monolithic,HumanEval/72,164,,0,,,,,empty,902,0,27,0,23,0,1,0,73,,1,,2,,1,,2,,0,,3,,2,,4,,,,-27,-23,,,,,,,0.0,,
humaneval,monolithic,HumanEval/73,164,,0,,,,,empty,597,0,16,0,15,0,1,0,57,,1,,1,,1,,3,,0,,1,,2,,3,,,,-16,-15,,,,,,,0.0,,
humaneval,monolithic,HumanEval/74,164,,0,,,,,empty,784,0,24,0,22,0,1,0,56,,1,,1,,2,,2,,0,,2,,1,,4,,,,-24,-22,,,,,,,0.0,,
humaneval,monolithic,HumanEval/75,164,,0,,,,,empty,746,0,26,0,25,0,1,0,102,,2,,5,,4,,7,,0,,4,,4,,10,,,,-26,-25,,,,,,,0.0,,
humaneval,monolithic,HumanEval/76,164,,0,,,,,empty,544,0,18,0,18,0,1,0,46,,1,,1,,1,,0,,0,,2,,1,,3,,,,-18,-18,,,,,,,0.0,,
humaneval,monolithic,HumanEval/77,164,,0,,,,,empty,420,0,15,0,15,0,1,0,36,,1,,0,,0,,3,,0,,1,,0,,1,,,,-15,-15,,,,,,,0.0,,
humaneval,monolithic,HumanEval/78,164,,0,,,,,empty,1085,0,24,0,24,0,1,0,52,,1,,1,,1,,2,,0,,1,,2,,3,,,,-24,-24,,,,,,,0.0,,
humaneval,monolithic,HumanEval/79,164,,0,,,,,empty,600,0,13,0,11,0,1,0,22,,1,,0,,0,,1,,0,,1,,0,,1,,,,-13,-11,,,,,,,0.0,,
humaneval,monolithic,HumanEval/8,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,511,243,16,9,15,8,1,1,57,55,1,1,0,0,1,1,0,0,0,0,1,1,1,1,2,2,0.4878921941407222,0.7236272269866327,-7,-7,-2,0,0,0,0,0,0.5625,0.9649122807017544,1.0
humaneval,monolithic,HumanEval/80,164,,0,,,,,empty,571,0,18,0,18,0,1,0,92,,1,,2,,1,,3,,0,,3,,2,,6,,,,-18,-18,,,,,,,0.0,,
humaneval,monolithic,HumanEval/81,164,,0,,,,,empty,1892,0,54,0,52,0,1,0,182,,1,,12,,1,,13,,0,,1,,13,,14,,,,-54,-52,,,,,,,0.0,,
humaneval,monolithic,HumanEval/82,164,,0,,,,,empty,467,0,16,0,16,0,1,0,52,,1,,2,,1,,2,,0,,3,,2,,5,,,,-16,-16,,,,,,,0.0,,
humaneval,monolithic,HumanEval/83,164,,0,,,,,empty,224,0,8,0,8,0,1,0,26,,1,,1,,0,,0,,0,,2,,1,,2,,,,-8,-8,,,,,,,0.0,,
humaneval,monolithic,HumanEval/84,164,,0,,,,,empty,528,0,15,0,13,0,1,0,31,,1,,0,,1,,4,,1,,1,,1,,2,,,,-15,-13,,,,,,,0.0,,
humaneval,monolithic,HumanEval/85,164,,0,,,,,empty,240,0,8,0,6,0,1,0,42,,1,,0,,1,,3,,1,,1,,1,,2,,,,-8,-6,,,,,,,0.0,,
humaneval,monolithic,HumanEval/86,164,,0,,,,,empty,610,0,14,0,13,0,1,0,33,,1,,0,,1,,5,,1,,1,,1,,2,,,,-14,-13,,,,,,,0.0,,
humaneval,monolithic,HumanEval/87,164,,0,,,,,empty,933,0,22,0,21,0,1,0,86,,3,,0,,2,,6,,1,,1,,1,,3,,,,-22,-21,,,,,,,0.0,,
humaneval,monolithic,HumanEval/88,164,,0,,,,,empty,669,0,16,0,14,0,1,0,44,,1,,1,,0,,2,,0,,1,,1,,2,,,,-16,-14,,,,,,,0.0,,
humaneval,monolithic,HumanEval/89,164,,0,,,,,empty,616,0,19,0,19,0,1,0,59,,1,,1,,1,,1,,0,,1,,2,,3,,,,-19,-19,,,,,,,0.0,,
humaneval,monolithic,HumanEval/9,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,520,294,17,12,16,11,1,1,67,67,1,1,1,2,1,1,2,1,0,0,1,2,2,2,3,4,0.425932749201603,0.7048971034356359,-5,-5,0,1,0,-1,0,1,0.7058823529411765,1.0,1.3333333333333333
humaneval,monolithic,HumanEval/90,164,,0,,,,,empty,430,0,13,0,12,0,1,0,33,,1,,1,,0,,3,,0,,1,,1,,2,,,,-13,-12,,,,,,,0.0,,
humaneval,monolithic,HumanEval/91,164,,0,,,,,empty,491,0,15,0,14,0,1,0,39,,1,,0,,1,,2,,1,,1,,1,,2,,,,-15,-14,,,,,,,0.0,,
humaneval,monolithic,HumanEval/92,164,,0,,,,,empty,570,0,23,0,16,0,1,0,71,,1,,2,,0,,3,,0,,3,,2,,7,,,,-23,-16,,,,,,,0.0,,
humaneval,monolithic,HumanEval/93,164,,0,,,,,empty,617,0,18,0,17,0,1,0,71,,1,,1,,2,,5,,2,,1,,1,,4,,,,-18,-17,,,,,,,0.0,,
humaneval,monolithic,HumanEval/94,164,,0,,,,,empty,954,0,26,0,24,0,1,0,118,,2,,2,,3,,7,,1,,3,,2,,7,,,,-26,-24,,,,,,,0.0,,
humaneval,monolithic,HumanEval/95,164,,0,,,,,empty,1349,0,33,0,33,0,1,0,125,,1,,6,,1,,8,,0,,2,,5,,12,,,,-33,-33,,,,,,,0.0,,
humaneval,monolithic,HumanEval/96,164,,0,,,,,empty,640,0,21,0,21,0,1,0,62,,1,,2,,2,,3,,0,,1,,3,,5,,,,-21,-21,,,,,,,0.0,,
humaneval,monolithic,HumanEval/97,164,,0,,,,,empty,381,0,11,0,11,0,1,0,26,,1,,0,,0,,2,,0,,1,,0,,1,,,,-11,-11,,,,,,,0.0,,
humaneval,monolithic,HumanEval/98,164,,0,,,,,empty,356,0,14,0,13,0,1,0,41,,1,,1,,1,,2,,0,,1,,2,,3,,,,-14,-13,,,,,,,0.0,,
humaneval,monolithic,HumanEval/99,164,,0,,,,,empty,974,0,33,0,31,0,1,0,110,,1,,4,,1,,7,,0,,1,,2,,6,,,,-33,-31,,,,,,,0.0,,
