dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,architect,developer,qa,verifier,architect_total_tokens,developer_total_tokens,qa_total_tokens,verifier_total_tokens,architect_latency_s,developer_latency_s,qa_latency_s,verifier_latency_s,architect_error,developer_repair,developer_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
humaneval,monolithic,HumanEval/140,run-c5088a77,1771685891.492372,humaneval_monolithic,monolithic,0,,0,Monolithic,1288,10.737798,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/141,run-c5088a77,1771685908.235028,humaneval_monolithic,monolithic,0,,0,Monolithic,2104,16.714438,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/142,run-c5088a77,1771685920.592646,humaneval_monolithic,monolithic,0,,0,Monolithic,1579,12.332618,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/143,run-c5088a77,1771685931.215132,humaneval_monolithic,monolithic,0,,0,Monolithic,1182,10.6014,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/144,run-c5088a77,1771685942.237674,humaneval_monolithic,monolithic,0,,0,Monolithic,1395,10.995946,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/145,run-c5088a77,1771685953.868244,humaneval_monolithic,monolithic,0,,0,Monolithic,1371,11.607905,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/146,run-c5088a77,1771685967.569205,humaneval_monolithic,monolithic,0,,0,Monolithic,1531,13.686854,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/147,run-c5088a77,1771685979.635805,humaneval_monolithic,monolithic,0,,0,Monolithic,1581,12.039287,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/148,run-c5088a77,1771685992.455435,humaneval_monolithic,monolithic,0,,0,Monolithic,1540,12.789831,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/149,run-c5088a77,1771686003.326052,humaneval_monolithic,monolithic,0,,0,Monolithic,1332,10.848538,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/150,run-c5088a77,1771686013.24274,humaneval_monolithic,monolithic,0,,0,Monolithic,1219,9.898437,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/151,run-c5088a77,1771686015.272959,humaneval_monolithic,monolithic,0,,0,Monolithic,635,2.004704,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/152,run-c5088a77,1771686017.033158,humaneval_monolithic,monolithic,0,,0,Monolithic,693,1.741538,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/153,run-c5088a77,1771686019.334856,humaneval_monolithic,monolithic,0,,0,Monolithic,833,2.280954,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/154,run-c5088a77,1771686021.511418,humaneval_monolithic,monolithic,0,,0,Monolithic,616,2.154585,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/155,run-c5088a77,1771686023.485474,humaneval_monolithic,monolithic,0,,0,Monolithic,580,1.95187,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/156,run-c5088a77,1771686036.731468,humaneval_monolithic,monolithic,0,,0,Monolithic,1585,13.228914,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/157,run-c5088a77,1771686049.928617,humaneval_monolithic,monolithic,0,,0,Monolithic,1280,13.165343,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/158,run-c5088a77,1771686061.583068,humaneval_monolithic,monolithic,0,,0,Monolithic,1321,11.633646,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/159,run-c5088a77,1771686063.417163,humaneval_monolithic,monolithic,0,,0,Monolithic,761,1.810724,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/160,run-c5088a77,1771686076.650209,humaneval_monolithic,monolithic,0,,0,Monolithic,1464,13.219813,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/161,run-c5088a77,1771686089.330515,humaneval_monolithic,monolithic,0,,0,Monolithic,1427,12.401172,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/162,run-c5088a77,1771686097.969261,humaneval_monolithic,monolithic,0,,0,Monolithic,996,8.609779,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/163,run-c5088a77,1771686111.141382,humaneval_monolithic,monolithic,0,,0,Monolithic,1412,13.150765,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/116,run-003b9f35,1771686189.008535,humaneval_monolithic,monolithic,0,,0,Monolithic,2912,37.817122,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
humaneval,monolithic,HumanEval/117,run-003b9f35,1771686202.306134,humaneval_monolithic,monolithic,0,,0,Monolithic,1693,13.281617,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
humaneval,monolithic,HumanEval/118,run-003b9f35,1771686216.244223,humaneval_monolithic,monolithic,0,,0,Monolithic,1523,13.921051,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
humaneval,monolithic,HumanEval/119,run-003b9f35,1771686231.033867,humaneval_monolithic,monolithic,0,,0,Monolithic,1463,14.775365,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
humaneval,monolithic,HumanEval/120,run-003b9f35,1771686240.39492,humaneval_monolithic,monolithic,0,,0,Monolithic,1239,9.345425,,,,,,,,,,,,,,,,,,,,2,2,1,1,True,,
