dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,architect,developer,qa,verifier,architect_total_tokens,developer_total_tokens,qa_total_tokens,verifier_total_tokens,architect_latency_s,developer_latency_s,qa_latency_s,verifier_latency_s,architect_error,developer_repair,developer_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
bigcodebench,agentic,BigCodeBench/708,run-d2e3d922,1771538375.946816,bigcodebench_no_security_no_verifier,always,0,,0,,4533,36.925281,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1886,1082,1565,,16.887475,5.362362,14.339816,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 13, in test_case_1
AssertionError: './output\\data.csv' != './output/data.csv'
- ./output\data.csv
?         ^
+ ./output/data.csv
?         ^


======================================================================
FAIL: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 24, in test_case_2
AssertionError: './output\\data.csv' != './output/data.csv'
- ./output\data.csv
?         ^
+ ./output/data.csv
?         ^


======================================================================
FAIL: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 34, in test_case_3
AssertionError: './output\\data.csv' != './output/data.csv'
- ./output\data.csv
?         ^
+ ./output/data.csv
?         ^


======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 44, in test_case_4
AssertionError: './output\\data.csv' != './output/data.csv'
- ./output\data.csv
?         ^
+ ./output/data.csv
?         ^


======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 54, in test_case_5
AssertionError: './output\\data.csv' != './output/data.csv'
- ./output\data.csv
?         ^
+ ./output/data.csv
?         ^


----------------------------------------------------------------------
Ran 5 tests in 0.006s

FAILED (failures=5)"
bigcodebench,agentic,BigCodeBench/400,run-d2e3d922,1771538466.891508,bigcodebench_no_security_no_verifier,always,0,,0,,6631,90.906945,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2060,1518,3053,,18.987879,8.451102,63.126795,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/355,run-d2e3d922,1771538507.670576,bigcodebench_no_security_no_verifier,always,0,,0,,5504,40.746173,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2042,1403,2059,,17.14861,6.492079,16.981071,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/402,run-d2e3d922,1771538589.871486,bigcodebench_no_security_no_verifier,always,0,,0,,5877,50.225069,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1978,1299,2600,,17.884383,6.789817,25.440244,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/647,run-d2e3d922,1771538638.311664,bigcodebench_no_security_no_verifier,always,0,,0,,4695,48.412285,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1884,836,1975,,17.500284,5.095363,25.697798,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/846,run-d2e3d922,1771538700.441238,bigcodebench_no_security_no_verifier,always,0,,0,,5769,62.103739,SyntaxError,"invalid syntax (<unknown>, line 1)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2102,1177,2490,,18.778215,5.708089,37.496309,,0,0,1,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/472,run-d2e3d922,1771538782.24251,bigcodebench_no_security_no_verifier,always,0,,0,,6466,81.764455,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2071,1566,2829,,16.600266,8.854086,56.184369,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/396,run-d2e3d922,1771538861.602205,bigcodebench_no_security_no_verifier,always,0,,0,,5988,79.321398,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1863,1736,2389,,16.711321,7.283073,55.20351,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/428,run-d2e3d922,1771538947.686487,bigcodebench_no_security_no_verifier,always,0,,0,,7343,86.053356,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2187,1480,3676,,18.237411,7.504478,60.155096,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_case_7 (builtins.TestCases.test_case_7)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 107, in test_case_7
  File ""<string>"", line 53, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\seaborn\axisgrid.py"", line 2119, in pairplot
    grid = PairGrid(data, vars=vars, x_vars=x_vars, y_vars=y_vars, hue=hue,
                    hue_order=hue_order, palette=palette, corner=corner,
                    height=height, aspect=aspect, dropna=dropna, **grid_kws)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\seaborn\axisgrid.py"", line 1272, in __init__
    raise ValueError(""No variables found for grid columns."")
ValueError: No variables found for grid columns.

----------------------------------------------------------------------
Ran 8 tests in 3.015s

FAILED (errors=1)"
bigcodebench,agentic,BigCodeBench/495,run-d2e3d922,1771539040.886887,bigcodebench_no_security_no_verifier,always,0,,0,,6516,93.161323,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2103,1749,2664,,15.13628,6.476869,71.404944,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 44, in test_case_4
  File ""<string>"", line 51, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\indexes\datetimes.py"", line 1008, in date_range
    dtarr = DatetimeArray._generate_range(
        start=start,
    ...<7 lines>...
        **kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\arrays\datetimes.py"", line 465, in _generate_range
    i8values = generate_regular_range(start, end, periods, freq, unit=unit)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\arrays\_ranges.py"", line 75, in generate_regular_range
    e = _generate_range_overflow_safe(b, periods, stride, side=""start"")
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\arrays\_ranges.py"", line 134, in _generate_range_overflow_safe
    addend = np.uint64(periods) * np.uint64(np.abs(stride))
             ~~~~~~~~~^^^^^^^^^
OverflowError: Python integer -1 out of bounds for uint64

----------------------------------------------------------------------
Ran 6 tests in 0.047s

FAILED (errors=1)"
bigcodebench,agentic,BigCodeBench/832,run-d2e3d922,1771539077.300209,bigcodebench_no_security_no_verifier,always,0,,0,,4066,36.376525,SyntaxError,"invalid syntax (<unknown>, line 1)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1833,1021,1212,,16.593057,4.750534,14.911483,,0,0,1,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_serialization_failure (builtins.TestCases.test_serialization_failure)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 24, in test_serialization_failure
AssertionError: True is not false

----------------------------------------------------------------------
Ran 3 tests in 0.024s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/614,run-d2e3d922,1771539115.983857,bigcodebench_no_security_no_verifier,always,0,,0,,5649,38.648057,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1975,1794,1880,,17.528438,6.755649,14.055172,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_data_integrity (builtins.TestCases.test_data_integrity)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 46, in test_data_integrity
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 1242, in assert_frame_equal
    raise_assert_detail(
    ~~~~~~~~~~~~~~~~~~~^
        obj, f""{obj} shape mismatch"", f""{repr(left.shape)}"", f""{repr(right.shape)}""
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 620, in raise_assert_detail
    raise AssertionError(msg)
AssertionError: DataFrame are different

DataFrame shape mismatch
[left]:  (3, 3)
[right]: (5, 3)

======================================================================
FAIL: test_empty_input (builtins.TestCases.test_empty_input)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 24, in test_empty_input
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 1242, in assert_frame_equal
    raise_assert_detail(
    ~~~~~~~~~~~~~~~~~~~^
        obj, f""{obj} shape mismatch"", f""{repr(left.shape)}"", f""{repr(right.shape)}""
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 620, in raise_assert_detail
    raise AssertionError(msg)
AssertionError: DataFrame are different

DataFrame shape mismatch
[left]:  (0, 3)
[right]: (5, 3)

======================================================================
FAIL: test_invalid_keys (builtins.TestCases.test_invalid_keys)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 34, in test_invalid_keys
AssertionError: True is not false

----------------------------------------------------------------------
Ran 5 tests in 1.065s

FAILED (failures=3)"
bigcodebench,agentic,BigCodeBench/722,run-d2e3d922,1771539147.663296,bigcodebench_no_security_no_verifier,always,0,,0,,4497,31.64668,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1843,1219,1435,,19.003706,3.76785,8.494213,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/11,run-d2e3d922,1771539180.187865,bigcodebench_no_security_no_verifier,always,0,,0,,4768,32.481157,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2033,1073,1662,,17.444918,6.383263,8.493248,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/876,run-d2e3d922,1771539232.68213,bigcodebench_no_security_no_verifier,always,0,,0,,7131,52.456261,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2240,1768,3123,,15.478064,9.43833,27.395218,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_non_existent_source_directory (builtins.TestCases.test_non_existent_source_directory)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 47, in test_non_existent_source_directory
AssertionError: True is not false

======================================================================
FAIL: test_normal_operation (builtins.TestCases.test_normal_operation)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 27, in test_normal_operation
AssertionError: Lists differ: [(1, 1), ('value1', 1), ('value2', 1)] != [('value1', 1), ('value2', 1), (1, 1)]

First differing element 0:
(1, 1)
('value1', 1)

- [(1, 1), ('value1', 1), ('value2', 1)]
?  --------

+ [('value1', 1), ('value2', 1), (1, 1)]
?                            ++++++++


----------------------------------------------------------------------
Ran 5 tests in 0.050s

FAILED (failures=2)"
bigcodebench,agentic,BigCodeBench/365,run-d2e3d922,1771539279.034042,bigcodebench_no_security_no_verifier,always,0,,0,,5499,46.313519,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1929,1326,2244,,17.050113,4.167676,24.945189,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 23, in test_case_2
AssertionError: 3 != 5

======================================================================
FAIL: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 33, in test_case_3
AssertionError: ValueError not raised

======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 38, in test_case_4
AssertionError: ValueError not raised

======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 52, in test_case_5
AssertionError: 6 != 8

----------------------------------------------------------------------
Ran 5 tests in 0.066s

FAILED (failures=4)"
bigcodebench,agentic,BigCodeBench/81,run-d2e3d922,1771539318.955625,bigcodebench_no_security_no_verifier,always,0,,0,,5119,39.881317,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1964,1213,1942,,17.165407,4.430568,18.146511,,0,0,0,0,0,1,1,1,1,False,ModuleNotFoundError,ModuleNotFoundError: No module named 'flask'
bigcodebench,agentic,BigCodeBench/927,run-d2e3d922,1771539367.67627,bigcodebench_no_security_no_verifier,always,0,,0,,5765,48.657564,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1885,1293,2587,,18.597291,3.854088,26.039659,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/904,run-d2e3d922,1771539397.336801,bigcodebench_no_security_no_verifier,always,0,,0,,4299,29.619848,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1955,1159,1185,,19.304397,4.09323,6.092461,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_empty_data_list (builtins.TestCases.test_empty_data_list)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in test_empty_data_list
  File ""<string>"", line 30, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\frame.py"", line 4119, in __getitem__
    indexer = self.columns._get_indexer_strict(key, ""columns"")[1]
              ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\indexes\base.py"", line 6212, in _get_indexer_strict
    self._raise_if_missing(keyarr, indexer, axis_name)
    ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\indexes\base.py"", line 6261, in _raise_if_missing
    raise KeyError(f""None of [{key}] are in the [{axis_name}]"")
KeyError: ""None of [Index(['x', 'y', 'z'], dtype='object')] are in the [columns]""

======================================================================
ERROR: test_single_key_data (builtins.TestCases.test_single_key_data)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 31, in test_single_key_data
  File ""<string>"", line 30, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\frame.py"", line 4119, in __getitem__
    indexer = self.columns._get_indexer_strict(key, ""columns"")[1]
              ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\indexes\base.py"", line 6212, in _get_indexer_strict
    self._raise_if_missing(keyarr, indexer, axis_name)
    ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\indexes\base.py"", line 6264, in _raise_if_missing
    raise KeyError(f""{not_found} not in index"")
KeyError: ""['y', 'z'] not in index""

----------------------------------------------------------------------
Ran 5 tests in 0.314s

FAILED (errors=2)"
bigcodebench,agentic,BigCodeBench/577,run-d2e3d922,1771539429.137448,bigcodebench_no_security_no_verifier,always,0,,0,,4536,31.763731,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1913,1463,1160,,18.096704,7.123759,6.194457,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/360,run-d2e3d922,1771539490.462448,bigcodebench_no_security_no_verifier,always,0,,0,,6703,61.284363,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2006,1826,2871,,17.410814,9.56363,33.972585,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_bar_chart_labels (builtins.TestCases.test_bar_chart_labels)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in setUp
  File ""<string>"", line 11, in create_dummy_excel
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_correct_mean_and_std_values (builtins.TestCases.test_correct_mean_and_std_values)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in setUp
  File ""<string>"", line 11, in create_dummy_excel
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_invalid_sheet_name (builtins.TestCases.test_invalid_sheet_name)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in setUp
  File ""<string>"", line 11, in create_dummy_excel
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_non_existent_file (builtins.TestCases.test_non_existent_file)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in setUp
  File ""<string>"", line 11, in create_dummy_excel
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_normal_functionality (builtins.TestCases.test_normal_functionality)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in setUp
  File ""<string>"", line 11, in create_dummy_excel
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_value (builtins.TestCases.test_value)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in setUp
  File ""<string>"", line 11, in create_dummy_excel
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

----------------------------------------------------------------------
Ran 6 tests in 0.101s

FAILED (errors=6)"
bigcodebench,agentic,BigCodeBench/117,run-d2e3d922,1771539545.414749,bigcodebench_no_security_no_verifier,always,0,,0,,7025,54.915976,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2340,2069,2616,,17.76453,9.273289,27.736408,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_with_seed (builtins.TestCases.test_with_seed)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 9, in test_with_seed
AssertionError: Lists differ: ['John,18,Male,88', 'John,19,Male,68', 'Sara,17,Male,72'[36 chars],60'] != ['John,18,Male,78', 'Sara,17,Male,57', 'Mike,19,Male,70'[36 chars],60']

First differing element 0:
'John,18,Male,88'
'John,18,Male,78'

- ['John,18,Male,88',
?                ^

+ ['John,18,Male,78',
?                ^

-  'John,19,Male,68',
-  'Sara,17,Male,72',
?                 -

+  'Sara,17,Male,57',
?                +

-  'Mike,19,Female,60',
-  'Mike,19,Male,60']
?                ^  ^

+  'Mike,19,Male,70',
?                ^  ^

+  'John,16,Male,68',
+  'Nick,17,Female,60'] : DataFrame contents should match the expected output

----------------------------------------------------------------------
Ran 8 tests in 0.006s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/56,run-d2e3d922,1771539575.143342,bigcodebench_no_security_no_verifier,always,0,,0,,4081,29.684372,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1872,1108,1101,,17.11271,3.964299,8.254815,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 41, in test_case_5
AssertionError: 'Machine' != 'Machine Learning'
- Machine
+ Machine Learning


----------------------------------------------------------------------
Ran 5 tests in 0.004s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/390,run-d2e3d922,1771539615.908379,bigcodebench_no_security_no_verifier,always,0,,0,,5341,40.730158,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2005,1189,2147,,17.885154,6.25096,16.245875,,0,0,0,0,0,1,1,1,1,True,,
