dataset,strategy,task_id,expected_task_count,artifact_source,artifact_found,model,passed,error_type,canonical_parse_error,artifact_parse_error,canonical_char_count,artifact_char_count,canonical_line_count,artifact_line_count,canonical_nonempty_line_count,artifact_nonempty_line_count,canonical_parse_ok,artifact_parse_ok,canonical_ast_node_count,artifact_ast_node_count,canonical_function_count,artifact_function_count,canonical_branch_count,artifact_branch_count,canonical_loop_count,artifact_loop_count,canonical_call_count,artifact_call_count,canonical_comprehension_count,artifact_comprehension_count,canonical_return_count,artifact_return_count,canonical_max_control_nesting_depth,artifact_max_control_nesting_depth,canonical_cyclomatic_proxy,artifact_cyclomatic_proxy,lexical_cosine_similarity,token_cosine_similarity,line_count_delta,nonempty_line_count_delta,ast_node_count_delta,branch_count_delta,loop_count_delta,call_count_delta,max_control_nesting_depth_delta,cyclomatic_proxy_delta,line_count_ratio,ast_node_count_ratio,cyclomatic_proxy_ratio
mbpp,agentic_plus_verifier,MBPP/412,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,94,58,5,2,5,2,1,1,29,21,1,1,1,0,1,1,1,0,0,1,1,1,2,1,3,2,0.9428090415820632,0.6172133998483676,-3,-3,-8,-1,0,-1,-1,-1,0.4,0.7241379310344828,0.6666666666666666
mbpp,agentic_plus_verifier,MBPP/414,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,180,304,6,12,6,12,1,1,46,64,1,1,1,3,2,1,4,3,0,0,2,4,3,3,4,6,0.7274167256545279,0.7645343847515094,6,6,18,2,-1,-1,0,2,2.0,1.391304347826087,1.5
mbpp,agentic_plus_verifier,MBPP/418,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,73,545,3,20,3,18,1,1,21,69,1,1,0,2,1,1,1,2,1,0,1,2,1,2,2,4,0.37913645868402124,0.5442477655948229,17,15,48,2,0,1,1,2,6.666666666666667,3.2857142857142856,2.0
mbpp,agentic_plus_verifier,MBPP/420,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,114,587,5,21,5,17,1,1,46,38,1,1,0,1,1,0,1,0,0,0,1,2,1,1,2,2,0.6245006389974032,0.7169241683455055,16,12,-8,1,-1,-1,0,0,4.2,0.8260869565217391,1.0
mbpp,agentic_plus_verifier,MBPP/425,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,142,187,6,7,6,7,1,1,39,37,1,1,1,2,1,1,2,1,0,0,1,1,2,3,3,4,0.5244448920732585,0.6993177985805742,1,1,-2,1,0,-1,1,1,1.1666666666666667,0.9487179487179487,1.3333333333333333
mbpp,agentic_plus_verifier,MBPP/428,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,380,355,12,13,12,13,1,1,111,113,1,1,0,0,3,3,3,2,0,0,1,1,3,3,5,5,0.9407749312478345,0.9558583860788628,1,1,2,0,0,-1,0,0,1.0833333333333333,1.018018018018018,1.0
mbpp,agentic_plus_verifier,MBPP/432,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,96,592,3,16,3,13,1,1,21,18,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.3626203338114211,0.8404606389858067,13,10,-3,0,0,0,0,0,5.333333333333333,0.8571428571428571,1.0
mbpp,agentic_plus_verifier,MBPP/433,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,74,451,3,15,3,13,1,1,23,23,1,1,0,1,0,1,1,0,0,0,1,2,0,2,1,3,0.5689945423921311,0.6296001877353568,12,10,0,1,1,-1,2,2,5.0,1.0,3.0
mbpp,agentic_plus_verifier,MBPP/434,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,143,143,8,7,7,7,1,1,24,24,1,1,1,1,0,0,1,1,0,0,2,2,1,1,2,2,0.84,0.8888888888888887,-1,0,0,0,0,0,0,0,0.875,1.0,1.0
mbpp,agentic_plus_verifier,MBPP/436,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,117,64,6,2,6,2,1,1,31,18,1,1,1,0,1,1,1,0,0,1,1,1,2,1,3,2,0.8164965809277259,0.8158924398306318,-4,-4,-13,-1,0,-1,-1,-1,0.3333333333333333,0.5806451612903226,0.6666666666666666
mbpp,agentic_plus_verifier,MBPP/439,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,73,152,3,5,3,5,1,1,24,35,1,1,0,1,0,1,3,3,0,1,1,2,0,1,1,3,0.5640760748177662,0.8574029741841698,2,2,11,1,1,0,1,2,1.6666666666666667,1.4583333333333333,3.0
mbpp,agentic_plus_verifier,MBPP/442,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,195,182,11,6,10,6,1,1,47,48,1,1,1,1,1,1,2,3,0,1,1,2,2,1,3,3,0.6396021490668312,0.716842663831536,-5,-4,1,0,0,1,-1,0,0.5454545454545454,1.0212765957446808,1.0
mbpp,agentic_plus_verifier,MBPP/444,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,155,191,6,6,6,6,1,1,54,63,1,1,0,1,1,1,5,4,0,0,1,1,1,2,2,3,0.33521190503410786,0.8030875180783957,0,0,9,1,0,-1,1,1,1.0,1.1666666666666667,1.5
mbpp,agentic_plus_verifier,MBPP/450,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,90,332,3,12,3,10,1,1,28,25,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,2,0.3480617091910828,0.7008766440504625,9,7,-3,0,0,0,0,0,4.0,0.8928571428571429,1.0
mbpp,agentic_plus_verifier,MBPP/453,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,503,365,21,14,20,14,1,1,145,106,1,1,3,4,2,1,3,0,0,0,2,2,3,3,7,8,0.5123914694910552,0.6514019188016866,-7,-6,-39,1,-1,-3,0,1,0.6666666666666666,0.7310344827586207,1.1428571428571428
mbpp,agentic_plus_verifier,MBPP/454,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,151,347,8,15,7,12,1,1,24,30,1,1,1,0,0,0,1,1,0,0,2,1,1,0,2,1,0.5270462766947299,0.6751492859105923,7,5,6,-1,0,0,-1,-1,1.875,1.25,0.5
mbpp,agentic_plus_verifier,MBPP/455,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,230,379,5,12,5,10,1,1,46,24,1,1,1,0,0,0,0,0,0,0,2,1,1,0,8,1,0.4878183182814295,0.3386670053338413,7,5,-22,-1,0,0,-1,-7,2.4,0.5217391304347826,0.125
mbpp,agentic_plus_verifier,MBPP/456,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,97,326,3,11,3,9,1,1,24,21,1,1,0,0,1,1,0,0,1,1,1,1,1,1,2,2,0.43773276930595795,0.8119979429411501,8,6,-3,0,0,0,0,0,3.6666666666666665,0.875,1.0
mbpp,agentic_plus_verifier,MBPP/458,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,58,42,3,2,3,2,1,1,17,12,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.6546536707079772,0.8728715609439696,-1,-1,-5,0,0,0,0,0,0.6666666666666666,0.7058823529411765,1.0
mbpp,agentic_plus_verifier,MBPP/461,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,163,121,6,6,6,6,1,1,48,27,1,1,1,1,1,1,2,1,0,0,1,1,2,2,4,3,0.5749661560353624,0.6456192349964129,0,0,-21,0,0,-1,0,-1,1.0,0.5625,0.75
mbpp,agentic_plus_verifier,MBPP/462,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,191,503,7,19,7,17,1,1,57,76,1,1,1,1,1,2,2,5,0,0,2,1,1,3,3,4,0.5070724870494426,0.6771660002444934,12,10,19,0,1,3,2,1,2.7142857142857144,1.3333333333333333,1.3333333333333333
mbpp,agentic_plus_verifier,MBPP/465,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,117,580,3,24,3,21,1,1,32,56,1,1,0,3,1,1,1,2,1,0,1,1,1,3,2,5,0.5853694070049635,0.7774872491997801,21,18,24,3,0,1,2,3,8.0,1.75,2.5
mbpp,agentic_plus_verifier,MBPP/475,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,139,91,6,2,5,2,1,1,25,24,1,2,0,0,0,0,2,2,0,0,1,1,0,0,1,1,0.5015503913178176,0.7450980392156862,-4,-3,-1,0,0,0,0,0,0.3333333333333333,0.96,1.0
mbpp,agentic_plus_verifier,MBPP/476,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,65,51,3,2,3,2,1,1,22,17,1,1,0,0,0,0,2,2,0,0,1,1,0,0,1,1,0.8819171036881969,0.9336995618478525,-1,-1,-5,0,0,0,0,0,0.6666666666666666,0.7727272727272727,1.0
mbpp,agentic_plus_verifier,MBPP/478,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,75,306,4,11,3,9,1,1,16,26,1,1,0,0,0,1,1,2,0,1,1,1,0,1,1,2,0.3144854510165755,0.6419479963933901,7,6,10,0,1,1,1,1,2.75,1.625,2.0
mbpp,agentic_plus_verifier,MBPP/555,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,80,649,4,20,4,17,1,1,34,44,1,1,0,1,0,0,0,0,0,0,1,2,0,1,1,2,0.2673273220820366,0.6731911129165357,16,13,10,1,0,0,1,1,5.0,1.2941176470588236,2.0
mbpp,agentic_plus_verifier,MBPP/557,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,77,642,3,22,3,19,1,1,15,65,1,1,0,2,0,1,1,8,0,0,1,1,0,3,1,4,0.31250000000000006,0.6417470450804105,19,16,50,2,1,7,3,3,7.333333333333333,4.333333333333333,4.0
mbpp,agentic_plus_verifier,MBPP/558,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,76,344,2,14,2,14,1,1,26,125,1,1,0,0,0,1,4,13,0,0,1,1,0,1,1,2,0.5342967087424112,0.7870794887070187,12,12,99,0,1,9,1,1,7.0,4.8076923076923075,2.0
mbpp,agentic_plus_verifier,MBPP/559,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,322,503,10,17,10,15,1,1,60,67,1,1,2,0,1,1,1,3,0,0,1,1,3,1,4,2,0.5933619733118638,0.7908130887272264,7,5,7,-2,0,2,-2,-2,1.7,1.1166666666666667,0.5
mbpp,agentic_plus_verifier,MBPP/560,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,100,353,3,12,3,12,1,1,23,78,1,1,0,2,0,2,2,6,0,0,1,1,0,2,1,5,0.2540730091230839,0.5824352060364905,9,9,55,2,2,4,2,4,4.0,3.391304347826087,5.0
mbpp,agentic_plus_verifier,MBPP/568,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,90,357,3,13,3,11,1,1,20,26,1,1,0,1,1,1,1,1,1,1,1,2,1,1,2,3,0.45369643578108027,0.830398873772291,10,8,6,1,0,0,0,1,4.333333333333333,1.3,1.5
mbpp,agentic_plus_verifier,MBPP/569,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,81,279,3,11,3,9,1,1,20,18,1,1,0,0,0,1,2,1,0,1,1,1,0,1,1,2,0.44095855184409843,0.6961432213383857,8,6,-2,0,1,-1,1,1,3.6666666666666665,0.9,2.0
mbpp,agentic_plus_verifier,MBPP/57,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,156,349,7,14,7,13,1,1,56,91,1,2,0,2,1,0,3,7,0,0,1,4,1,2,2,3,0.3491282676376715,0.5933933150189465,7,6,35,2,-1,4,1,1,2.0,1.625,1.5
mbpp,agentic_plus_verifier,MBPP/574,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,112,148,3,5,3,5,1,1,37,48,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.49491339773243226,0.8535239164027548,2,2,11,0,0,0,0,0,1.6666666666666667,1.2972972972972974,1.0
mbpp,agentic_plus_verifier,MBPP/577,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,189,471,11,19,11,16,1,1,39,42,1,1,4,1,0,1,0,1,0,0,5,2,4,1,5,3,0.24663249219617545,0.6076047187878314,8,5,3,-3,1,1,-3,-2,1.7272727272727273,1.0769230769230769,0.6
mbpp,agentic_plus_verifier,MBPP/578,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,130,204,3,7,3,7,1,1,32,61,1,1,0,0,2,1,1,5,1,0,1,1,1,1,3,2,0.6784165697752331,0.6607142857142857,4,4,29,0,-1,4,0,-1,2.3333333333333335,1.90625,0.6666666666666666
mbpp,agentic_plus_verifier,MBPP/579,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,106,188,3,5,3,5,1,1,26,40,1,1,0,0,0,0,3,5,0,0,1,1,0,0,1,1,0.6531972647421808,0.8635801507050341,2,2,14,0,0,2,0,0,1.6666666666666667,1.5384615384615385,1.0
mbpp,agentic_plus_verifier,MBPP/58,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,46,311,2,12,2,10,1,1,15,34,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0.4375,0.8148217143826669,10,8,19,0,0,0,0,3,6.0,2.2666666666666666,4.0
mbpp,agentic_plus_verifier,MBPP/584,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,138,593,5,21,4,18,1,1,39,70,1,1,0,1,1,0,4,4,0,0,1,2,1,1,2,2,0.5191863398102309,0.6224388784426349,16,14,31,1,-1,0,0,0,4.2,1.794871794871795,1.0
mbpp,agentic_plus_verifier,MBPP/586,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,45,45,2,2,2,2,1,1,22,22,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.0000000000000002,1.0,0,0,0,0,0,0,0,0,1.0,1.0,1.0
mbpp,agentic_plus_verifier,MBPP/588,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,68,52,3,2,3,2,1,1,22,17,1,1,0,0,0,0,2,2,0,0,1,1,0,0,1,1,0.8819171036881969,0.9336995618478525,-1,-1,-5,0,0,0,0,0,0.6666666666666666,0.7727272727272727,1.0
mbpp,agentic_plus_verifier,MBPP/59,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,49,285,2,11,2,9,1,1,21,23,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.4077177531501004,0.9856107606091622,9,7,2,0,0,0,0,0,5.5,1.0952380952380953,1.0
mbpp,agentic_plus_verifier,MBPP/590,200,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,138,453,7,18,6,15,1,1,47,48,1,1,0,0,0,0,3,2,0,0,1,1,0,0,1,1,0.1138550085106622,0.7030364824066935,11,9,1,0,0,-1,0,0,2.5714285714285716,1.0212765957446808,1.0
mbpp,agentic_plus_verifier,MBPP/593,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,91,194,5,7,4,7,1,1,21,50,1,1,0,0,0,1,1,4,0,0,1,1,0,1,1,3,0.3396831102433787,0.5852390484520126,2,3,29,0,1,3,1,2,1.4,2.380952380952381,3.0
mbpp,agentic_plus_verifier,MBPP/594,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,184,420,4,13,4,13,1,1,61,95,1,1,0,4,2,1,2,0,2,0,1,2,1,2,3,10,0.3841387540267072,0.3995734644330089,9,9,34,4,-1,-2,1,7,3.25,1.5573770491803278,3.3333333333333335
mbpp,agentic_plus_verifier,MBPP/599,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,164,453,6,15,6,13,1,1,45,48,1,1,0,1,1,0,1,0,0,0,1,2,1,1,2,2,0.4247732782006155,0.6981799174515237,9,7,3,1,-1,-1,0,0,2.5,1.0666666666666667,1.0
mbpp,agentic_plus_verifier,MBPP/604,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,62,467,2,16,2,13,1,1,17,27,1,1,0,0,0,0,3,3,0,0,1,1,0,0,1,1,0.15342910298305393,0.8840675996966145,14,11,10,0,0,0,0,0,8.0,1.588235294117647,1.0
mbpp,agentic_plus_verifier,MBPP/606,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,95,293,5,13,4,10,1,1,23,20,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.5039526306789697,0.8230548917531016,8,6,-3,0,0,0,0,0,2.6,0.8695652173913043,1.0
mbpp,agentic_plus_verifier,MBPP/608,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,286,660,8,21,8,18,1,1,144,154,1,1,0,1,4,4,4,4,2,2,1,2,2,2,5,6,0.884019059294799,0.9936435839271918,13,10,10,1,0,0,0,1,2.625,1.0694444444444444,1.2
mbpp,agentic_plus_verifier,MBPP/610,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,70,126,2,4,2,4,1,1,25,48,1,1,0,1,0,0,0,1,0,0,1,2,0,1,1,3,0.94483466839828,0.9673824874398687,2,2,23,1,0,1,1,2,2.0,1.92,3.0
mbpp,agentic_plus_verifier,MBPP/611,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,89,357,3,12,3,10,1,1,26,23,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,2,0.3220305943597654,0.7804878048780488,9,7,-3,0,0,0,0,0,4.0,0.8846153846153846,1.0
mbpp,agentic_plus_verifier,MBPP/614,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,81,397,3,15,3,13,1,1,20,29,1,1,0,0,0,2,2,0,0,0,1,1,0,2,1,3,0.3186887195995491,0.4076609670544931,12,10,9,0,2,-2,2,2,5.0,1.45,3.0
mbpp,agentic_plus_verifier,MBPP/615,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,93,517,3,19,3,19,1,1,33,121,1,1,0,5,1,3,3,6,1,1,1,3,1,3,2,9,0.5322721853011699,0.6927997288113839,16,16,88,5,2,3,2,7,6.333333333333333,3.6666666666666665,4.5
mbpp,agentic_plus_verifier,MBPP/62,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,40,354,2,15,2,13,1,1,10,34,1,1,0,1,0,1,1,0,0,0,1,1,0,2,1,3,0.392232270276368,0.5009794328681195,13,11,24,1,1,-1,2,2,7.5,3.4,3.0
mbpp,agentic_plus_verifier,MBPP/624,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,47,257,2,11,2,9,1,1,10,12,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.6761234037828132,0.9733285267845753,9,7,2,0,0,0,0,0,5.5,1.2,1.0
mbpp,agentic_plus_verifier,MBPP/630,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,233,636,8,20,7,18,1,1,75,82,2,1,1,1,2,1,4,2,1,0,1,2,2,1,4,3,0.5821817364274595,0.8056169400864586,12,11,7,0,-1,-2,-1,-1,2.5,1.0933333333333333,0.75
mbpp,agentic_plus_verifier,MBPP/631,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,105,500,2,19,2,17,1,1,31,57,1,1,2,2,1,1,1,4,1,0,1,1,2,3,4,4,0.36731544334622657,0.6166070401383315,17,15,26,0,0,3,1,0,9.5,1.8387096774193548,1.0
mbpp,agentic_plus_verifier,MBPP/632,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,127,532,4,18,4,16,1,1,44,73,1,1,0,1,2,2,2,4,2,0,1,1,1,2,3,4,0.6158307988526832,0.7717716818884081,14,12,29,1,0,2,1,1,4.5,1.6590909090909092,1.3333333333333333
mbpp,agentic_plus_verifier,MBPP/635,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,162,1295,7,42,6,38,1,1,46,249,1,2,0,4,2,3,4,6,1,0,1,2,1,2,3,10,0.16989990989239312,0.5033970479360594,35,32,203,4,1,2,1,7,6.0,5.413043478260869,3.3333333333333335
mbpp,agentic_plus_verifier,MBPP/638,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,166,373,5,15,4,12,1,1,58,50,1,1,0,0,0,0,4,1,0,0,1,1,0,0,1,1,0.5066216356336785,0.7927852658971069,10,8,-8,0,0,-3,0,0,3.0,0.8620689655172413,1.0
mbpp,agentic_plus_verifier,MBPP/641,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,56,326,2,13,2,10,1,1,23,22,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0.3304003941964585,0.9256379771978037,11,8,-1,0,0,-1,0,0,6.5,0.9565217391304348,1.0
mbpp,agentic_plus_verifier,MBPP/68,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,136,307,2,11,2,11,1,1,77,86,1,1,0,3,2,1,6,3,2,0,1,2,1,2,4,6,0.5858449331643021,0.7691738072204155,9,9,9,3,-1,-3,1,2,5.5,1.1168831168831168,1.5
mbpp,agentic_plus_verifier,MBPP/7,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,81,415,4,14,3,12,1,1,15,41,1,1,0,0,0,1,1,2,0,1,1,1,0,1,1,2,0.47431200545124896,0.6945945136995674,10,9,26,0,1,1,1,1,3.5,2.7333333333333334,2.0
mbpp,agentic_plus_verifier,MBPP/72,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,74,472,4,14,4,11,1,1,17,15,1,1,1,0,0,0,0,0,0,0,2,1,1,0,2,1,0.3885777727501203,0.8614110432930648,10,7,-2,-1,0,0,-1,-1,3.5,0.8823529411764706,0.5
mbpp,agentic_plus_verifier,MBPP/720,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,155,78,5,2,5,2,1,1,32,14,1,1,0,0,0,0,3,0,0,0,1,1,0,0,1,1,0.8243221055778026,0.8081220356417685,-3,-3,-18,0,0,-3,0,0,0.4,0.4375,1.0
mbpp,agentic_plus_verifier,MBPP/721,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,438,853,12,28,12,26,1,1,238,278,1,1,0,2,6,5,8,9,2,1,1,3,2,2,7,9,0.9234555465858368,0.9892042645776898,16,14,40,2,-1,1,0,2,2.3333333333333335,1.1680672268907564,1.2857142857142858
mbpp,agentic_plus_verifier,MBPP/722,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,126,146,3,2,3,2,1,1,49,46,1,1,0,0,1,1,1,1,1,1,1,1,1,1,3,3,0.485071250072666,0.6488679163256584,-1,-1,-3,0,0,0,0,0,0.6666666666666666,0.9387755102040817,1.0
mbpp,agentic_plus_verifier,MBPP/724,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,88,491,2,15,2,13,1,1,28,47,1,1,0,0,1,1,4,4,1,1,1,1,1,1,2,2,0.5363018730550991,0.8234529434695393,13,11,19,0,0,0,0,0,7.5,1.6785714285714286,1.0
mbpp,agentic_plus_verifier,MBPP/726,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,112,465,3,15,3,13,1,1,38,59,1,1,0,1,1,1,2,4,1,1,1,2,1,1,2,3,0.5959747561603852,0.8509426727773111,12,10,21,1,0,2,0,1,5.0,1.5526315789473684,1.5
mbpp,agentic_plus_verifier,MBPP/730,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,113,213,4,8,3,8,1,1,22,67,1,1,0,2,1,1,1,3,1,0,1,2,1,2,2,4,0.4910286161402363,0.6220245980272517,4,5,45,2,0,2,1,2,2.0,3.0454545454545454,2.0
mbpp,agentic_plus_verifier,MBPP/733,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,330,371,13,16,13,16,1,1,102,112,1,1,2,3,1,1,1,1,0,0,1,2,3,3,4,5,0.987194358941984,0.9771168368016029,3,3,10,1,0,0,0,1,1.2307692307692308,1.0980392156862746,1.25
mbpp,agentic_plus_verifier,MBPP/735,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,220,459,12,21,11,19,1,1,79,82,2,1,1,2,0,1,1,0,0,0,3,3,1,1,2,5,0.6211299937499417,0.6676414072308446,9,8,3,1,1,-1,0,3,1.75,1.0379746835443038,2.5
mbpp,agentic_plus_verifier,MBPP/738,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,114,374,5,15,5,13,1,1,32,41,1,1,1,2,0,0,2,1,0,0,2,3,1,1,2,3,0.6825396825396826,0.9216893678817146,10,8,9,1,0,-1,0,1,3.0,1.28125,1.5
mbpp,agentic_plus_verifier,MBPP/74,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,632,613,21,19,21,19,1,1,195,117,1,1,4,5,3,1,15,4,0,0,4,4,3,3,8,7,0.5125803800278004,0.733548540380247,-2,-2,-78,1,-2,-11,0,-1,0.9047619047619048,0.6,0.875
mbpp,agentic_plus_verifier,MBPP/740,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,121,488,3,16,3,14,1,1,39,59,1,1,0,0,1,1,3,2,1,0,1,1,1,1,2,2,0.3841610248765984,0.6580847980120574,13,11,20,0,0,-1,0,0,5.333333333333333,1.5128205128205128,1.0
mbpp,agentic_plus_verifier,MBPP/744,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,94,123,3,5,3,5,1,1,26,19,2,1,0,1,0,1,2,0,0,0,1,2,0,2,1,3,0.4879500364742666,0.5863019699779287,2,2,-7,1,1,-2,2,2,1.6666666666666667,0.7307692307692307,3.0
mbpp,agentic_plus_verifier,MBPP/745,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,160,442,2,15,2,15,1,1,60,84,2,1,0,3,1,2,6,4,1,0,1,1,1,3,3,6,0.5190527984320453,0.6173846996449845,13,13,24,3,1,-2,2,3,7.5,1.4,2.0
mbpp,agentic_plus_verifier,MBPP/747,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,590,826,15,26,15,24,1,1,308,284,1,1,2,2,6,6,11,10,3,3,1,2,5,4,12,11,0.8982297560003323,0.965760849834634,11,9,-24,0,0,-1,-1,-1,1.7333333333333334,0.922077922077922,0.9166666666666666
mbpp,agentic_plus_verifier,MBPP/749,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,111,299,4,11,4,9,1,1,27,21,1,1,0,0,1,1,2,2,1,1,1,1,1,1,2,2,0.38245085529570705,0.743381763452311,7,5,-6,0,0,0,0,0,2.75,0.7777777777777778,1.0
mbpp,agentic_plus_verifier,MBPP/750,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,82,399,3,13,3,11,1,1,14,18,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0.41375796327552783,0.8914849883204187,10,8,4,0,0,1,0,0,4.333333333333333,1.2857142857142858,1.0
mbpp,agentic_plus_verifier,MBPP/751,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,384,1167,9,39,8,34,1,1,133,144,2,2,1,5,0,0,5,4,0,0,3,7,1,1,6,8,0.6161299636985306,0.7768918737535006,30,26,11,4,0,-1,0,2,4.333333333333333,1.0827067669172932,1.3333333333333333
mbpp,agentic_plus_verifier,MBPP/753,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,91,486,3,15,3,13,1,1,30,41,2,2,0,1,0,0,1,1,0,0,1,2,0,1,1,2,0.39937646103945423,0.898645105261295,12,10,11,1,0,0,1,1,5.0,1.3666666666666667,2.0
mbpp,agentic_plus_verifier,MBPP/754,200,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,158,218,6,7,6,7,1,1,50,77,1,1,1,1,1,1,2,6,0,0,1,1,2,2,3,3,0.8291761914687819,0.7175176469293999,1,1,27,0,0,4,0,0,1.1666666666666667,1.54,1.0
